,location_info,location_href,date_time,daste_title,main_text
0,성수동,https://www.instagram.com/explore/locations/900435633651424/,2022-08-20T11:50:31.000Z,"8월 20, 2022","bbo_muksta
여기 흑임자 이미 임자있음. 두고두고 계속 보고 싶은 맛이다. #베티버

흑임자 처처처처처처돌이들은 무조건 가야한다. 아니? 이미 최애디저트로 등극했을수도,,, 웨이팅을 매번해서라도 먹어야한다.

흑임자 아이스크림 크로플은 찌인한 우유아이스크림에 더찐한 흑임자 크림이 올라간 크로플이다. 이미 맛없없이지만 크로플 마저 겉빠속쫀해서 황홀한 한입을 경험 할 수 있다.

흑임자라떼는 쫀쫀한데다가 엄청 꼬숩고 쪼온득해서 씁쓸한 커피랑 아주 찰떡이다.

다음엔 피스타치오 아이스크림’도’먹으러 갈것이다.

✔️위치 : 서울 성동구 성수동2가 339-71
-> 성수역 3번 출구에서771m

✔️메뉴 : 크로플(10500),흑임자 크림라떼(6500)

✔️ @v.etiver

#성수동카페 #성수동맛집 #성수맛집 #디저트맛집 #흑임자맛집 #크로플맛집
21시간"
1,,,2022-08-18T08:48:32.000Z,"8월 18, 2022","gyeongboki_
✅ 치즈폭포로 명동맛집 제패한 “명동피자”
맛집경보 : 🚨🚨🚨🚨🚨🚨🚨🚨(8/10개)

치즈폭포 하나로 MZ세대 데이트장소 된 명동피자
치즈추가를 하면 토핑은 기본 도우밑까지 깔아주는
정신나간 치즈 피자구요. 파스타까지 라인업 탄탄한
명동 #명동피자

치즈 늘어나는게 지구 한바퀴를 감아버려도 되구요,
한입 베어물자마자 뽀득한 치즈식감이 쓰나미처럼
밀려오는데요. 치즈가 많다보니 자칫하면 느끼할 수
있으나 꿀을 찍먹하면 느끼함 일체 없구요.

특별한 크림소스에 싱싱한 새우와 모짜렐라 치즈
올라간 시그니쳐 파스타 “마성의 파스타” 인데요.
꼬소함이 입안이 놀라서 진정시켜줬네요. 필수에요.

꾸덕한 크림소스에 풍-덩빠진 스테이크파스타다.
영롱한 꾸덕함은 우리들의 입맛을 매료시키기에는
오랜시간이 걸리지 않았다. 무적권 시키시고요.

포장손님은 20% 할인까지 되니 참을 수 있을까요?

#명동피자 [ @myeongdongpizza ]
▪️ 서울 중구 명동10길 41 4층
▫️11:00~21:30
▪️연중무휴
▫️주변 주차장 이용

📋 치즈끝판왕 피자 ₩19,500
📋 치즈폭포 ₩5,000
📋 안심 파스타 ₩17,500
📋 마성의 파스타 16,500

#맛집경보_서울 #맛집경보_명동

#서울맛집 #중구맛집 #명동맛집 #명동역맛집
#피자 #치즈피자 #파스타 #스테이크파스타
3일"
2,,,2022-08-21T02:31:13.000Z,"8월 21, 2022","gimbapzip
#전국김밥일주 진주편
""김밥계의 엽떡이라 불리는 땡초김밥""

진주여행간다면 꼭 먹어보는 김밥집. 사실 이 땡초김밥은 서울에서도 먹을 수 있지만, 이곳이 본점이다. 매운김밥의 진수를 맛볼 수 있는 곳. 입안이 얼얼해져 맵찔이들은 비추하는 곳이다.
김에 땡초양념한 밥이 끝인데, 인위적인 매운맛이 아니라 땡초로 매운맛을 내 시원하고 깔끔한 매운맛이다. 마요네즈도 꼭 추가하여 찍어먹어보길 추천한다.

📍 땡초김밥본점 #김밥집_진주
📍경남 진주시 진주대로1069번길 10
📍11:00-20:00(매주 월요일 휴무)
📍주문메뉴
- 땡초김밥(2줄) 6,000원
📍개인평점 4점
네이버평점 4.37(721명)
📍다녀온 날 21.06.18
📍방송출연
- 없음

#진주맛집 #진주여행 #진주김밥맛집 #진주김밥집추천 #김밥맛집 #서울맛집 #서울김밥맛집 #동대문맛집 #동대문매운김밥 #동대문김밥 #김밥집 #김밥 #분식 #땡초김밥 #전국김밥맛집
6시간"
3,성수동,https://www.instagram.com/explore/locations/900435633651424/,2022-08-16T11:49:59.000Z,"8월 16, 2022","bbo_muksta
덮밥계의 신흥강자가 나타났다. 아기자기 팬더뷰로 잡고 맛으로 쐐기를 박는 #hddpandarice

이번에 성수동에 새로생긴 덮밥맛집 hddpandarice!! 아기자기한 팬더뷰를 볼 수 있는 곳인데 인테리어부터 합격. 데이트코스로도 딱이다. 이색메뉴들도 가득하고 가성비도 굳.

여기 덮밥 토핑이 매우 실하다. 두툼한 고기가 정말 넘쳐날 정도로 가득이고 잡내 없이 야들쫄깃한게 완전 밥도둑.마라비빔면은 마라향에 땅콩소스 그리고 당면까지 새콤달콤얼얼한 맛이 중독적이다.

연두부,고기,버섯이 잔뜩 들어간 마파두부밥은 녹찌인한 양념부터 감칠맛있고 연두부여서 식감이 엄청 부드럽다. 중간에 큼지막한 고기도 있어서 쫄깃함까지 완벽. 든든한 한끼를 멋드러지게 즐길 수 있다. 술안주로도 적격!!

✔️위치 : 서울 성동구 서울숲4길 22-7 오리진빌딩 지1층
-> 뚝섬역 8번 출구에서396m

✔️메뉴 : 마파두부밥(13000),차슈덮밥(15000),마라비빔면(13000)

✔️ @hdd_pandarice

#성수동맛집 #중식맛집 #마파두부 #성수동데이트 #뚝섬맛집 #맛집추천 #서울맛집 #덮밥맛집
4일"
4,강남역 근처,https://www.instagram.com/explore/locations/645352472/,2022-08-18T11:47:11.000Z,"8월 18, 2022","min_happy.matzip
▫️맹구의 강남 나에코 탐방▫️
#후토마끼 #숙성회맛집 #일식맛집 #강남맛집 #저장각
-
맹구가 다녀온 나에코를 소개해 주려고해 훌쩍💧
-
먼저 나에코에서 주문한 메뉴는
📍참치마끼
📍2인 숙성회
📍고등어봉초밥
📍소고기채끝타다끼
📍안심돈카츠
📍카츠산도
-
먼저 이집 참치마끼는 두툼한 참치가 통으로 들어간 참치김밥인데 이거 참치가 산미가 은은하게 나고 밥도 간이 잘 되어있는게 참치랑 조화가 장난 아니더라구 넘 맛났어
-
2인 숙성회는 연어 잿방어 고등어등 다양한 구성으로 되어 있더라구 회가 하나하나 정말 숙성이 잘되어 있더라구 부드럽고 입에서 착착 감기는게 넘 맛나더라구
-
고등어 봉초밥 고등어가 숙성이 잘 되어있고 샤리가 간이 넘 좋더라구 그래서 고등어 맛을 더 부각시켜 주더라구 입에 들어 갔을때 황홀한 맛이였어
-
소고기채끝타다끼는 채끝을 살짝 아부리한 타다끼더라구 이거 정말 쫀득 하고 맛난게 아주 사케를 부르는 맛이였어
-
안심돈카츠는 최고급 안심을 염지숙성하여 만들어 주시더라구 아주 속은 촉촉하고 겉은 바삭한게 아주 입에서 춤을 추는 맛이였어
-
이집 카츠산도는 염지된 최상급 등심을 사용하셔서 지방과 살코기의 조화가 넘 좋았어 그리고 카츠가 식빵과 겉돌지 않고 넘 잘어울리더라구
-
▫️나에코
▫️서초동 1308-26

#나에코 #참치회 #참치김밥 #참치맛집 #강남역맛집 #강남핫플
2일"
5,파주시,https://www.instagram.com/explore/locations/353128404762763/,2022-08-17T12:54:11.000Z,"8월 17, 2022","bbo_muksta
찐득 쫀득 쫄깃 난리난다. 1500원 대왕떡꼬치로 하루종일 기분이 좋아진다. #요것저것

파주에 대왕떡꼬치로 핫한곳이 있다.바로 요것저것!!! 친구가 추천해준 맛집인데 여기 떡꼬치로 줄세운다. 대왕떡꼬치라 양도많고 저렴해서 완전 갓성비 최고. 튀김종류도 다양하고 분식 종류도 다양하다.

떡꼬치는 매운맛과 순한맛중에 고를 수 있는데 둘다 소스가 감칠맛 넘쳐 흐른다. 떡은 쫄깃 쫀득 하니 식감이 넘 매력적이고 바삭함까지 더해져서 계속 들어가는 맛.순한맛은 달달하고 새콤달콤한게 딱 익숙한 학교앞 분식 떡꼬치에 살짝매콤해서 물리지 않는다. 그리고 매운맛은 생각보다 매워서 단맵단맵 최고.

✔️위치 : 경기 파주시 문산읍 문향로 100-2

✔️떡꼬치(1500)

#파주맛집 #분식맛집 #떡꼬치 #떡맛집 #떡볶이맛집 #파주여행
3일"
6,신도림,https://www.instagram.com/explore/locations/103559177924732/,2022-08-21T03:55:17.000Z,"8월 21, 2022","min_happy.matzip
🥓맹구의 신도림 모돌 탐방🥓
#고기맛집 #신도림맛집 #삼겹살맛집 #목살맛집 #저장각
-
맹구가 다녀온 신도림 모돌을 소개해 주려고해 훌쩍💧
-
먼저 모돌에서 주문한 메뉴는
📍듀록 모둠 큰판
📍제주식 물 밀면
📍24시간 묵은지찌개
📍화산 볶음밥 한판
-
먼저 이집 듀록 모둠 큰판은 듀록숙성 목살 삼겹살 껍데기가 초벌되어 돌판위에 올려져 나오더라구 이집 듀록이라 그런지 목살은 쫄깃하고 육즙 가득하고 삼겹살은 고소하니 입에서 착착 감기더라구 이집 껍데기 진짜 잡내 하나없이 쫀득하니 맛났어
-
이집이 또 밀면도 엄청 잘하더라구 아주 살얼음 동동 띄워서 나오는데 면은 쫄깃쫄깃하고 고기랑 같이 싸 먹으면 정말 이게 천국이 아닐까 싶은 맛이였어
-
24시간 묵은지찌개는 아주 묵은지가 감칠맛과 깊은 맛이 장난 아니고 고기도 정말 잘 삶아져서 부드럽더라구 국물이 정말 진국인데 이거 정말 밥도둑이더라구
-
화산 볶음밥은 밥을 화산모양으로 만든다음 위에 치즈를 부어 주시더라구 이거 퍼포먼스도 정말 좋고 맛이 기가 막혔는데 치즈의 고소함과 볶음밥의 구수함 그리고 여기에 고기를 남겨서 같이 먹으면 맛이 배가 되더라구
-
다들 신도림에서 맛난 고기집을 가고 싶다면 맹구가 강추하는 모돌에 가보는걸 정말 강추할게
-
▫️모돌
▫️신도림동 338

#흑돼지 #흑돼지맛집 #서울맛집 #구로맛집 #신도림역맛집 #밀면맛집
5시간"
7,홍대,https://www.instagram.com/explore/locations/230271606/,2022-08-18T13:06:13.000Z,"8월 18, 2022","bbo_muksta
낙지볶음 묻고 수육까지 더블로 가서 ㄹㅇ 극락까지 가는맛이다. #오봉집

낙지볶음 하면 바로 떠오르는 오봉집. 여기는 그냥 믿고 먹는다. 수육과 낙지볶음의 조화부터 완벽해서 소주무덤 만들고 나온다.

직화향 불향 가득한 낙지볶음은 소스도 찌인하고 아삭한 양배추와 쫄깃한 낙지의 식감이 살아있는 맛이다. 거기에 소면까지 추가하면 게임 끝. 야들야들한 수육도 잡내를 꽉 잡아서 풍미가 가득하고 쫀득한 식감이 낙지볶음 양념이랑 아주 찰떡이다.

밑반찬도 푸짐하고 새콤달콤 막국수까지 뭐 하나 흠잡을게 없는 곳이다.

✔️위치 : 서울 마포구 홍익로3길 8 1층
-> 홍대입구역 9번 출구에서295m

✔️메뉴 : 오봉스페셜(49000)

✔️ @obong_zip

#홍대맛집 #낙지볶음 #수육맛집 #낙지볶음맛집 #연남동맛집 #서교동맛집 #홍대술집 #홍대데이트 #오봉집홍대점
수정됨 · 2일"
8,,,2022-08-19T11:47:44.000Z,"8월 19, 2022","bbo_muksta
삼겹살에 비빔면!! 이젠 그냥 상식이다. 따띠삼겹에서 배홍동비빔면과 콜라보로 세트로 편하게 즐기자.

#따띠삼겹 #배홍동비빔면

따띠삼겹에서 배홍동비빔면과 콜라보해서 세트메뉴를 만들어버렸다.이젠 따로 준비해야하는 번거로움 없이 간편하게 즐길 수 있다니,,, 천재야천재,,

삼겹살은 두께에서부터 합격. 두툼한게 육즙을 가득 머금고 있고 굽기도 딱 적당하다. 단짠단짠 간장소스에 통마늘까지!! 매콤 달달한 배홍동비빔면이랑 조합은 말해뭐해,,,그냥 순삭하는 맛!!!

명이나물, 와사비와 함께 먹어도 존맛이니 참고하자. 따띠삼겹은 배달 전문점이지만 포장하면 할인해준다.

#삼겹살맛집 #고기맛집 #비빔면 #배달맛집 #배민맛집 #인천맛집 #서울맛집
1일"
9,,,2022-08-21T09:16:42.000Z,"8월 21, 2022","merry.pona
#곱창맛집 #노원맛집 #서울맛집
#맛집추천 #대성한우곱창 #먹스타그램

우리가 좋아하는 한 모듬!

떡볶이가 먹고 싶었기에 ㅎ
수정됨 · 2분"
