,location_info,location_href,date_time,daste_title,main_text
0,16시간 전,,2022-07-26T13:36:21.000Z,"7월 26, 2022","[데이트하기 좋은 #서울대형카페 36곳 대공개💙]
으리으리한 규모에 개방감쩔 카페들 싹 모아봤다!
탁 트인 공간감에 기분까지 좋아진다구🥰
@@전부 다 가 가보자

-

#서울카페 #서울카페추천 #서울카페투어 #서울가볼만한곳 #서울핫플 #서울데이트"
1,3일 전,,2022-07-24T01:07:18.000Z,"7월 24, 2022","[데이트하기 좋은 서울무료데이트 26곳 대공개💗]
주머니 가볍게 0원으로도 꿀데이트 즐기기 가능!😆
@@지갑은 두고 나오기만 해

-

#서울핫플 #서울데이트 #서울데이트코스 #서울핫플레이스 #서울무료전시 #서울가볼만한곳"
2,2일 전,,2022-07-24T23:08:33.000Z,"7월 25, 2022",".
진입금지
.
.
.
@yongfeel
.
#을지로 #골목사진 #leicam11
.
#서울여행 #대한민국구석구석 #서울핫플
#서울풍경 #여행스타그램 #서울가볼만한곳
#사진취미 #사진찍기좋은곳 #서울나들이
#discoversouthkorea #ifyouleave
#ig_korea #korealandscape #travelseoul
#seoultravel #visitkorea #visitseoul
#explorekorea #koreabyme #seoullife
#discoverkorea #mytravelgram
#seoulkorea #travelkorea #ig_mood
#seoulcity #seoul_korea"
3,5일 전,,2022-07-21T08:02:42.000Z,"7월 21, 2022","가오픈 중인 ~
#칼리프하우스도산
#칼리프하우스

이미핫플.

리조트를 연상케하는 인테리어는 휴식과 즐거움을 준다.
들어가는 입구의 귀여운 붕붕이는 카페보다 더 핫플이고 들어서면 직원들이 아주 친절하게 대응해 준다.

1,2층 모두 작은 호텔에 온듯 여행온 기분이 든다. 브런치 및 미니조식세트가 더욱 그런 기분이 든다.
.
.
.
.
.
.
#여심저격#압구정카페#압구정#압구정로데오#압구정로데오카페#예쁜카페#서울카페#서울카페추천#서울카페투어#서울핫플#도산카페
.
#제주#제주도#제주살이#제주일상#제주도민#제주카페#카페스타그램#카페투어#카페#제주맛집#서울맛집#서울여행#와인#골프#가오픈카페#대한민국#신상카페"
4,17시간 전,,2022-07-26T12:00:57.000Z,"7월 26, 2022","🎇속보))3년만에 돌아온 밤도깨비야시장 일정 확정!!
한강에서 야경보면서 먹방 데이트라니..ㅜㅜ
빨리 약속 잡아@@

📍행사명 : 2022 한강달빛야시장
📍개장일 2022.08.12일 (금요일) ~
📍장소 : 반포한강공원 달빛광장

#한강 #밤도깨비야시장 #서울축제 #서울페스티벌 #축제 #한강축제 #한강 #한강먹방 #서울밤도깨비야시장 #한강밤도깨비야시장 #야시장 #서울데이트 #서울야경 #야외데이트 #서울놀거리 #서울핫플 #반포한강공원 #서울데이트 #서울데이트코스 #맛집스타그램 #먹스타그램 #서울야경 #야경 #야경명소 #야경스타그램 #데이트 #데이트코스 #데이트추천 #데이트그램"
5,7월 15,,2022-07-15T02:51:30.000Z,"7월 15, 2022","날씨 좋은 날이면 생각나는 카페, 테르트르

남산 타워와 서울 도심뷰를
실내 통창을 비롯한 루프톱 공간에서
시원하게 즐길 수 있는 곳

석양이 아름답게 질 때면 더욱 드라마틱한 뷰를
담을 수 있을 듯하다.

✔ add. 서울 종로구 낙산5길 46
✔ insta. @tertre_cafe

초보 운전 오줌 지리는 난코스..
#테르트르 #창신동카페"
6,6시간 전,,2022-07-26T23:11:53.000Z,"7월 27, 2022","#방이동맛집#모토이시
.
방이동에 새로생긴 야키니꾸집🍖
.
고기 부드럽고 맛좋고 비줠에서 느껴진당😍
.
부위별로 이름표가 붙어있어 구분하기 좋고 , 각자 알아서 구워먹는 재미가 있는곳!
.
방이 먹자 안에서 일본갬성을 듬뿍 느낄수있는 곳 !
.
(일본안가봄😝 나는 우리나라 노포갬성이 더 좋다 😝)
.
.
.
.
.
.
#토비먹방🐶"
7,2시간 전,,2022-07-27T03:00:36.000Z,"7월 27, 2022","다크다크한 차분한 분위기의 공간을 느끼고 싶다면 바로 이 곳 , 안밀 ✔️
고요한 분위기로 인해 마음이 편안해지고 사색에 잠기기 좋은 공간같아요 또한 커피도 전문적으로 하고 있기에 커피러버들에게는 정말 좋은 곳이죠 ! 커피와 곁들어먹는 디저트 또한 빠질 수 없으니 같이 즐겨보자구요 🖤

#프레잼in서울 #안밀
🥨 안밀
📍 서울 관악구 남부순환로 1945 1층, 안밀 安謐

🥨 메뉴판🥨
✔️ 에프스레소 4500원
✔️ 스탠다드라떼 5500원
✔️ 아메리카노 4500원

⏰ 영업시간
매일 08:00 - 22:00

✒editor: 이지"
8,3일 전,,2022-07-23T12:31:41.000Z,"7월 23, 2022","[밤도깨비야시장 개장날짜 대공개🌙]
야시장 날짜, 장소 확정났대! 8/12부터 10회 운영 예정!
힐링뷰보며 맛있는것 먹으면
여기가 바로 천국 아니겠어,,?!👼💕
@@올 여름은 여기다

-

🌙 #밤도깨비야시장
📍 반포한강공원 달빛광장
📆 8/12~ 10회 운영 예정

-

#서울핫플 #서울핫플레이스 #서울명소 #서울데이트 #서울가볼만한곳 #서울여행"
9,8분 전,,2022-07-27T05:33:55.000Z,"7월 27, 2022","검색코드 🤍60196🤍

프로필 하단 링크 누르시면 연결
✔해당 이미지 제품 찾는 방법✔
🔎돋보기 아이콘 클릭후 위 상품번호를 검색해주세요.
(PC버전은 오른쪽 상단 /모바일버전 왼쪽 상단 🔎 돋보기)

••정품과 1:1 정교한 비교제작 및 프리미엄급 확인가능
••검수영상으로 퀄리티 확인 후 출고가능
••단순변심도 100% 반품 교환 가능
••오늘발송 한정특가🚀/스크래치 세일상품(~60%) 다량
••프리미엄 공장직영 유통마진없는 최저가
••해외배송 제품 풀박스 구성
••해외배송✔국내배송✔

정품퀄리티와 10만고객으로 증명하는 코모도노입니다.
디엠 답변 불가능합니다.
카카오 프로필 링크로 문의주세요.

feat .피드에 없는 상품 문의도 프로필하단 링크를 이용해 주세요."
10,7분 전,,2022-07-27T05:35:16.000Z,"7월 27, 2022","검색코드 🤍65474🤍

프로필 하단 링크 누르시면 연결
✔해당 이미지 제품 찾는 방법✔
🔎돋보기 아이콘 클릭후 위 상품번호를 검색해주세요.
(PC버전은 오른쪽 상단 /모바일버전 왼쪽 상단 🔎 돋보기)

••정품과 1:1 정교한 비교제작 및 프리미엄급 확인가능
••검수영상으로 퀄리티 확인 후 출고가능
••단순변심도 100% 반품 교환 가능
••오늘발송 한정특가🚀/스크래치 세일상품(~60%) 다량
••프리미엄 공장직영 유통마진없는 최저가
••해외배송 제품 풀박스 구성
••해외배송✔국내배송✔

정품퀄리티와 10만고객으로 증명하는 코모도노입니다.
디엠 답변 불가능합니다.
카카오 프로필 링크로 문의주세요.

feat .피드에 없는 상품 문의도 프로필하단 링크를 이용해 주세요."
