,location_info,location_href,date_time,daste_title,main_text
0,대모산 구룡산,https://www.instagram.com/explore/locations/1337916949618193/,2022-08-17T08:37:50.000Z,"8월 17, 2022","#🌤 #구룡산 #대모산
거 등산하기 좋은 날씨네💙

=======================================
📸Sony α6100 + Sel70350g
=======================================

#서울가볼만한곳 #서울여행 #서울명소
#하늘 #구름 #풍경 #풍경사진 #풍경스타그램
#대한민국구석구석 #소니이미지갤러리
#ソウル #空 #青空 #雲 #風景 #風景写真
#写真好きな人と繋がりたい
#seoul #sky #bluesky #clouds #summer #summervibes #landscape #korealandscape #scenery #sceneryphotography"
1,서울핫플레이스,https://www.instagram.com/explore/locations/108127837654692/,2021-12-19T07:02:23.000Z,"12월 19, 2021","🎅🏻크리스마스에 꼭! 가야하는 서울데이트코스 🎅🏻
연말에 가기 좋은 곳들로 한가득 모아와따구~
@@코스는 내가 짰으니까 몸만 왕><
.
📌더 많은 서울데이트코스를 알고싶다면?
@seoul_trends
.
#크리스마스데이트 #크리스마스코스 #크리스마스데이트코스 #기념일데이트 #기념일데이트코스 #서울데이트코스 #서울데이트코스top10 #서울가볼만한곳 #서울가볼만한곳추천 #이색데이트코스 #서울명소 #서울핫플레이스 #서울놀거리 #서울볼거리"
2,,,2022-02-08T09:45:57.000Z,"2월 8, 2022",".
🎨 상황별로 알잘딱깔센 정리한 🎨
보정고오수의 #서울명소 #색감보정법
@@우리 사진도 이렇게 보정하장😍"
3,인왕산 초소책방: 더숲 II,https://www.instagram.com/explore/locations/102874268403651/ii/,2022-08-16T09:58:20.000Z,"8월 16, 2022","#🗼 #🌿 #인왕산초소책방 #더숲
어제 되찾은 빛 때문인가?
날씨 대박입니다요?😍

=======================================
📸Sony α6000 + Sel1655g
=======================================

#서울가볼만한곳 #서울명소 #남산타워 #서울타워
#하늘 #구름 #풍경 #풍경사진 #풍경스타그램
#대한민국구석구석 #소니이미지갤러리
#空 #青空 #雲 #風景 #風景写真
#写真好きな人と繋がりたい
#sky #bluesky #clouds #summer #summervibes #landscape #korealandscape #scenery #sceneryphotography"
4,"명동성당 - Myeongdong Cathedral, Seoul, Korea",https://www.instagram.com/explore/locations/876741052/-myeongdong-cathedral-seoul-korea/,2020-11-24T08:02:06.000Z,"11월 24, 2020",".

아쉬움에 한 장 더 ..

#명동성당

-
-
-
.

@welldone_rare
#명동
#서울풍경
#대한민국구석구석
#일상을여행으로
#가을끝자락"
5,석촌호수공원,https://www.instagram.com/explore/locations/1441871182710472/,2022-04-10T23:19:00.000Z,"4월 11, 2022","#협찬 🌸🌸벚꽃 캐슬🌸🌸

동화속 세상에 다녀온 듯
#석촌호수 #롯데월드 🌸🏰

예뻐서 놀라고 많은 사람에 놀라고..

그래도 너무 예쁜 봄 🌸

📷 Nikon Z fc + Z DX 16-50mm f3.5-6.3 VR

⠀
* 해당 사진은 니콘이미징코리아에서 제품 지원받아 촬영했습니다.

⠀

#nikonzfc #니콘이미징코리아 #롯데월드타워
#사랑트래블"
6,,,2022-02-03T00:59:41.000Z,"2월 3, 2022","사라진다고 생각하니 밀레니엄 힐튼의 곳곳이 더 애틋하게 눈에 들어온다. 훗날 클래식이 되는 것들의 전제 조건 중 하나가 안목있는 야심일텐데 밀레니엄 힐튼이 그렇다. 서울에도 번듯한 호텔이 있으면 좋겠다는 김우중 회장의 바람과 지원으로 미스 반데어로에를 사사한 김종성 건축가가 최고의 재료와 기술을 동원해 구현한 곳. 40년의 세월이 지나고 당시의 야심은 차분한 격조가 되어 둥글둥글 기품 있는 아름다움을 만들어낸다. 오페라하우스에 온 것처럼 웅장한 환대와 담대한 사치, 그리고 과거의 최신이 있는 곳. 건축을 포함한 문화에 쏟은 야심이야말로 국가적 자산은 아닐 지. 누군가는 그곳에서 편히 쉬며 자연스레 미감을 느낄 것이고 또 누군가는 그곳에서 일상의 꿈을 기약할 것이다. 직원 분께 물었더니 올해 12월 말까지만 운영을 하고 이후 상황은 불투명하다고. 여러 이유와 논리, 이해관계와 권리가 있어 아쉬운 마음만 피력할 수도 없지만 지금껏 숨을 쉬는 과거의 영화가, 이렇게 멀쩡한 시설과 문화가 가뭇없이 사라지는 게 안타까운 건 사실이다. #밀레니엄힐튼 #김종성건축가 #근대건축문화유산 #서울명소"
7,서울,https://www.instagram.com/explore/locations/213094191/,2022-07-01T02:09:14.000Z,"7월 1, 2022","2022.06.15
🇰🇷 남한산성
항상 2%의 아쉬움을 남겨주는 곳. 만족할 때까지 계속 와야할거 같네요
.
.
.
.
ⓒ 2022. dabeen kim all rights reserved."
8,"국회의사당 National Assembly Building, Yeongdeungpogu, Seoul, Korea",https://www.instagram.com/explore/locations/639378303/national-assembly-building-yeongdeungpogu-seoul-korea/,2021-02-26T06:55:11.000Z,"2월 26, 2021","🔔드디어 오늘(26) 오픈한다는 여의도 #더현대서울 🔔
대형 숲 컨셉으로 무려 12미터 인공폭포도 있다구❗❗
5층에는 초대형 공원이 있어서 힐링 그 자체🌳💚
지하 7층~지상 8층으로 서울최대 백화점이라고 해🤩🤩
@@나랑 이번 주말에 쇼핑하러 갈 사람~~??
.
.
.
#더현대서울여의도 #여의도 #현대박화점 #서울핫플레이스 #여의도핫플 #여의도핫플레이스 #여의도맛집 #여의도맛집추천 #여의도카페 #여의도카페추천 #서울명소"
9,,,2022-08-18T01:33:41.000Z,"8월 18, 2022","🔥 오션월드 근황

인파 실화냐😭

오픈시간 아니면 주차도 힘든 수준😅

어트랙션 대기줄도 엄청 길어 오픈런 아니면 여러개 타기도 힘든 상황😂

파도풀이나 유수풀도 거의 물반 사람반…‼️‼️

그래도 각종 먹거리나 부대시설 즐기다보면 존잼👏

오픈 시간에 가서 어트랙션 바로 타면 알차게 즐길 수 있을듯👍🏻

더운날 물놀이가서 고생하지말고 재밌게 즐기다오자구😘

사진 제공 인스타ID 👉 yunyeong842

#오션월드 #오션월드근황 #오션월드사람반물반 #오션월드성수기 #강원도수영장 #서울근교수영장 #강원도여행 #워터파크 #성수기워터파크 #물놀이장 #유수풀 #파도풀 #서울명소 #선팔환영 #좋아요환영"
10,노들섬,https://www.instagram.com/explore/locations/1014247421/,2022-08-17T12:43:56.000Z,"8월 17, 2022",".
노을이 예쁘던 날

#사진취미 #노을사진 #야경 #사진스타그램 #서울 #서울가볼만한곳 #서울추천 #용산 #서울노을 #노을명소 #서울명소 #노들섬 #한강 #한강공원 #한강노을 #노들섬노을 #63빌딩 #여의도 #노을 #한강철교
#streetphotography #travelphotography #walkphotography #korea #seoul #photo #sunset #hanriver #picnic"
