,location_info,location_href,date_time,daste_title,main_text
0,은평한옥마을,https://www.instagram.com/explore/locations/653640513/,2022-08-15T09:55:05.000Z,"8월 15, 2022","hotpickorea
.
.
#은평한옥마을
#대한민국구석구석
#서울여행
#서울데이트
#서울가볼만한곳
#힙지로
#hanokvillage
.
Location 🌍
Seoul, South Korea 🇰🇷
Eunpyeong Hanok Village 🏘
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 5~8시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
.
5일"
1,서울역,https://www.instagram.com/explore/locations/102705568925259/,2022-08-21T06:15:23.000Z,"8월 21, 2022","here_dongwon
남산의 풍경이 잔뜩 보이는 카페를 찾았다 !
날씨 맑은날 여기오면 서울구경 다 할수있음.
@다음주 주말에 가자 !

☁️#서울로ph
✔️서울 중구 만리재로 211 11층 1호
_________________________________
포토클래스, 인스타마케팅 클래스 오폰!
초보자도 누구나 쉽게 배울수 있습니다 👍
예약문의는 프로필 링크 눌러주세요 💁🏻‍♂️
수정됨 · 1시간"
2,문래창작촌,https://www.instagram.com/explore/locations/428380/,2022-08-16T09:02:32.000Z,"8월 16, 2022","_yamiyomi_
문래동 이영자 킬비빔국수 #문래 #영일분식
소면과는 또 다른 매력을 보여주는 칼국수면 비빔국수이다.

주차도, 자리도 편하지 않지만 칼빔국수 하나만으로도
면러버들은 꼭 한번 들려야할곳:)
주말엔 웨이팅이 장난아니라던데 이번엔 운좋게 한번에
들어갔다. 들어가자마자 웨이팅 끝도없이 생김😲

칼국수는 우리 모두가 아는 ‘그맛’이지만 그래도 맛있었고,
김치랑 진짜 잘 어울렸다
칼비빔은 일단 식감이 새로웠고 야채듬뿍에 양념이 슴슴하지만
맛있음! 조금더 자극적이여도 좋겠다고 생각함 :)
그리고 여기 만두가 진짜 찐맛도리 ㅠㅠ
가격도 너무 좋고 왕크고 속이 꽉찼음!!!!!
간장찍어서 김치랑 먹어도 맛있고 칼비빔이랑 먹어도 진짜
궁합짱….

문래동 올때 가볍게 먹을만한곳 찾을때 한번씩가봐도 좋을듯😋
주변에 예쁜카페도 많고 구경거리도 꽤 있어서 데이트 장소로 추천 :)!

📍영일분식 - 서울 영등포구 도림로141가길 34-1
✔️매주 월요일 정기휴무
✔️영업시간 10:00-20:00
✔️문래역 1번출구

#문래 #문래동맛집 #문래맛집 #문래창작촌 #국수 #비빔국수 #비빔칼국수 #칼국수 #칼국수맛집 #면치기
수정됨 · 4일"
3,무네이,https://www.instagram.com/explore/locations/101476977965206/,2022-08-21T03:48:03.000Z,"8월 21, 2022","min_dley
귀여운 케이크 속 샌드위치 ꕤ

✔️서울 중구 마른내로4길 11 2-3층에 위치해있어요◡̈

#을지로카페#을지로3가#을지로핫플#을지로카페추천#을지로카페투어#을지로카페맛집#카페#카페투어#카페추천#카페탐방#서울카페#서울여행#서울데이트#서울데이트코스#서울핫플레이스#서울카페추천#디저트카페#무네이#무네이카페#무네이카페앤바#무네이을지로#mindaily#min_dley서울
수정됨 · 4시간"
4,서울,https://www.instagram.com/explore/locations/213094191/,2022-08-16T10:42:50.000Z,"8월 16, 2022","_yh.yhh
이번주에 가기 좋은 서울 전시 모음 9선
⠀
자세한 전시 정보는 태그 된 계정을
통해 확인 부탁드리겠습니다.
⠀
⠀
1) 안드레아스 거스키 사진전
_22.03.31(목) ~ 22.09.04(일), 성인 17,000원
_서울 용산구 한강대로 100
_10:00 ~18:00 (월 휴관)
⠀
2,3) <테이프 서울 & 튜브 서울> 체험 전시
_22.07.30(토) ~ 23.01.29(일), 성인 24,000원
_서울 강남구 선릉로 807 K현대미술관
_10:00 ~19:00 (월 휴무)
⠀
4) HAPPY BATH, 거품멍
_22.08.12(금) ~ 22.09.11(일), 무료입장
_서울 용산구 이태원로45길 8 지하1층
_12:00 ~20:00 (월 휴관)
⠀
5) 캐서린 오피 개인전
_22.07.15(금) ~ 22.08.21(일), 무료입장
_서울 용산구 이태원로 213 1층 리만머핀
_11:00 ~19:00 (일,월 휴관)
⠀
6) connectomics : 경계를 넘어 어우러짐으로
_22.08.17(수) ~ 22.09.06(화), 무료입장
_서울특별시 종로구 북촌로12길 35-8
_10:00 ~19:00 (매일)
⠀
7) 스며드는 빛 전시
_22.06.10(금) ~ 22.09.25(일), 성인 5,000원
_서울 용산구 이태원로 223 지하 1,2층
_12:00 ~21:00 (월 휴관)
⠀
8) 정유정 개인전 <Run !>
_22.07.20(수) ~ 22.09.07(수), 무료입장
_서울 종로구 계동길 84-3 뮤지엄헤드
_12:00 ~19:00 (일, 월 휴관)
⠀
9) 권용주 개인전 <포털>
_22.07.29(금) ~ 22.08.25(목), 무료입장
_서울 용산구 이태원로54길 8 아마도예술공간
_11:00 ~18:00 (월 휴무)
⠀
10) 비비안수터 개인전
_22.07.18(월) ~ 22.08.19(금), 무료입장
_서울 강남구 삼성로 760 글래드스톤
_11:00 ~19:00 (일,월 휴관)
수정됨 · 4일"
5,양문,https://www.instagram.com/explore/locations/100192215635879/,2022-08-18T11:56:24.000Z,"8월 18, 2022","_yamiyomi_
남영동의 소고기 가격파괴범 ‘양문’
갈비좀 뜯어본 사람들은 다 찾아온다는 #남영동 #양문
드디어 다녀왔습니다😋

가성비도 갑이고 맛도 좋다고해서 기대했는데
일단 소고기 가격이 이정도라구?ㅠㅠ 제눈을 의심했어요.
가격대도 저렴한데다 퀄리티도 너무 좋은 소고기라 비교적
부담없이 소를 사랑할수 있는 곳입니다❣️
그리고 숯도 좋은걸 쓰는지 숯불향 자작하게 구워서
소금만 찍어줘도 너무 맛있어요🥹

기본찬도 너무 훌륭한데 개인적으로 ‘맛보기 비냉’에 한번
감동받고 ‘선지해장국’에 두번 감동받고 ‘밥도둑 양념게장’에
눈물흘렸어요 ㅜ 이게 다 서비스라고? 소리가 저절로 나와요
진짜 찐맛도리….!!!

또 꼭 먹어봐야하는 신메뉴로 나온 소양+대창+오드래기
#갈릭호르몬 매콤소스에 찍어먹으면 소주 콸콸콸각!!
이거 진짜진짜 추천추천!!!!
특히 소양이 진짜진짜 맛있어요! 인생 소양 찾음 ㅠㅠ
왜 이제야 나타났니…

남영동 골목에 숨어있는 보석같은 양문, 왜 유명한지 알겠도리…여기는 무조건 재재재재방문각이예요!

📍남영동 양문 - 서울 용산구 한강대로81길 8 1층
✔️연중무휴
✔️매일 11:00-22:00
✔️숙대입구역 7번출구

#남영동맛집 #숙대입구맛집 #숙대맛집 #용산맛집 #용산역맛집 #삼각지맛집 #삼각지역맛집 #소고기 #소고기맛집 #소
수정됨 · 2일"
6,,,2022-08-19T02:00:23.000Z,"8월 19, 2022","seoul.taste
♨️여름에 가면 더 재미있는 찜질방♨️
여기 가면 군고구마랑 옥수수 가래떡은
무조건 구워 먹어야 하는 거 알지?

@@찜질방에 먹으러 가는 사람 손....🖐️

#신촌 #숲속한방랜드
.
#서울 #서울맛집 #서울핫플 #서울데이트 #서울맛집_데이트 #일상
2일"
7,,,2022-08-18T10:30:45.000Z,"8월 18, 2022","datecourse123
💗 대형 벨리곰 바다 풀장에 등장 #벨캉스 💗

더현대백화점 5층 플레이인더박스에서
벨캉스 공간이 오픈했데 !!

어디서 어떻게 찍어도 인생샷 건지기 가능✨
더운 여름 #더현대서울 에서 벨캉스로 특별하게 보내자 !! 👍

@나랑 벨캉스 즐기러가자 🥰

🚩 #더현대백화점 #벨리곰전시회
✅기간 : 8/5~9/14
✅운영시간 : 10시 30분~20시
[금~일, 공휴일(빨간날) 20시 30분까지 연장 영업]
✅위치 : 더현대서울 5층 플레이인더박스
✅더현대에서 첫 출시하는 벨리곰 신상굿즈도 구경하러 오세요!
✅예쁜 인생사진에 필수템 '벨리곰 바람개비' 선착순 증정
(수량 한정으로 조기 마감 될 수 있습니다)

.
.
.
#데이트코스 #벨리곰 #어메이징벨리곰 #벨리곰대형전시 #더현대 #플레이인더박스_더현대서울
#벨리곰nft #벨리곰디스코드 #서울 #서울데이트 #서울여행 #서울전시회 #서울팝업스토어 #더현대전시회 #더현대팝업스토어 #벨리곰팝업스토어
2일"
8,경복궁 - 景福宮 Gyeongbokgung Palace,https://www.instagram.com/explore/locations/103452762244253/-gyeongbokgung-palace/,2022-08-12T11:45:36.000Z,"8월 12, 2022","hotpickorea
.
.
#반영사진
#경복궁
#서울여행
#서울데이트
#gyeongbokgung
#gyeongbokgungpalace
.
Location 🌍
Seoul, South Korea 🇰🇷
Gyeongbokgung Palace 🌥
.
☁️🌥⛅️🌤🌞
I sometimes take vertical pictures ☺️
가끔은 세로 사진도 찍어요 😅
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 5~8시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
.
1주"
9,,,2022-08-21T08:19:32.000Z,"8월 21, 2022","ynmassing_6.22
협찬
맛집이라고 해서 한번 갔다 단골된 집이에요!!
원조부안집 신대방점!!
진짜 강추.. 강추.. ㅋㅋ
.
.
.
.
.
#원조부안집신대방점#서울#서울맛집#신대방맛집#신대방역맛집#구디맛집#신림맛집#서울고기집#항정살맛집#신대방맛집원조부안집#서울고깃집#서울데이트#서울데이코스#서울데이트장소#서울데이트추천
9분"
