,location_info,location_href,date_time,daste_title,main_text
0,3시간 전,,2022-07-24T01:07:18.000Z,"7월 24, 2022","[데이트하기 좋은 서울무료데이트 26곳 대공개💗]
주머니 가볍게 0원으로도 꿀데이트 즐기기 가능!😆
@@지갑은 두고 나오기만 해

-

#서울핫플 #서울데이트 #서울데이트코스 #서울핫플레이스 #서울무료전시 #서울가볼만한곳"
1,2일 전,,2022-07-22T02:26:38.000Z,"7월 22, 2022","#사랑트래블

서울 배롱나무 명소는 당연히 덕수궁🌺

지난 수요일 일 때문에 갔었는데
이제 예쁘게 피고 있네요.

1~6번은 작년 사진
마지막 사진은 7월 20일 촬영입니다.

📷 Nikon Z fc + Z DX 16-50mm f3.5-6.3 VR

⠀
* 해당 사진은 니콘이미징코리아에서 제품 지원받아 촬영했습니다.
⠀

#nikonzfc #니콘이미징코리아

📍덕수궁 석조전

#덕수궁 #석조전 #배롱나무"
2,2일 전,,2022-07-21T08:02:42.000Z,"7월 21, 2022","가오픈 중인 ~
#칼리프하우스도산
#칼리프하우스

이미핫플.

리조트를 연상케하는 인테리어는 휴식과 즐거움을 준다.
들어가는 입구의 귀여운 붕붕이는 카페보다 더 핫플이고 들어서면 직원들이 아주 친절하게 대응해 준다.

1,2층 모두 작은 호텔에 온듯 여행온 기분이 든다. 브런치 및 미니조식세트가 더욱 그런 기분이 든다.
.
.
.
.
.
.
#여심저격#압구정카페#압구정#압구정로데오#압구정로데오카페#예쁜카페#서울카페#서울카페추천#서울카페투어#서울핫플#도산카페
.
#제주#제주도#제주살이#제주일상#제주도민#제주카페#카페스타그램#카페투어#카페#제주맛집#서울맛집#서울여행#와인#골프#가오픈카페#대한민국#신상카페"
3,7월 12,,2022-07-12T12:01:28.000Z,"7월 12, 2022","도심 속 자연을 느낄 수 있는
대규모 신상 카페🌳

#광고 #협찬

강서구 발산역 인근에 위치한
‘어나더사이드’는 높은 층고와
테라스를 갖춘 대형 카페입니다.

나무와 자갈, 폭포 등의 플랜테리어와
계곡을 연상케하는 물이 흐르는 테라스는
산속에 온 듯한 느낌을 줍니다.

디저트 역시 숲을 떠올리게 했는데,
나무 형태 받침을 사용한 브라우니와
눈 내린 숲 길이 생각나는 스노우베리 케이크는
모양과 맛을 사로잡는 메뉴였습니다.

특히 케이크는 리코타 무스, 수제 베리절임,
수제 크럼블이 들어가 다채로운 맛을
느끼기 좋았으며 2명이서 먹어도 될 만큼
양이 많았습니다.

또 더운 날 마시기 좋은
여름한정 생과일 수박주스와
수제 숙성우유를 사용해 깊은 풍미를 자랑하는
시그니처 라떼 역시 맛있게 먹어서 추천합니다.

장마가 지속되는 요즘,
운치 있는 풍경을 바라보며
디저트를 즐길 수 있는 ’어나더사이드’로
휴가를 떠나 보는건 어떨까요.

#어나더사이드
@anotherside_coffee
• 서울 강서구 강서로 318 1층
• 09:00-22:00 (L.O 21:30)"
4,4일 전,,2022-07-19T13:34:55.000Z,"7월 19, 2022","[최자가 추천하는 서울찐맛집 20곳 대공개🥢💗]
비쥬얼만 봐도 찐맛집포스 낭낭한 곳들이야!😋
@@최자로드 따라 투어해보자

-

#서울맛집 #서울맛집추천 #서울맛집투어 #최자맛집 #최자로드 #서울핫플"
5,2일 전,,2022-07-21T11:00:29.000Z,"7월 21, 2022",".
🌙 한강 ""밤도깨비야시장"" 🌙

8월 12일 개장!🎉🎉🎉
드디어 3년만에 열리는
밤도깨비야시장 구경가자!

맛있는 음식들 가득💕
흥겨운 공연들 가득💕

한강 야경보면서 분위기 즐기러
다들 모엿❗❗❗

@같이 갈 친구 소환!
⠀
⠀
📌서울 서초구 반포동 115-5 반포한강공원 달빛광장
📌2022.08.12일(금요일) 개장
⠀
⠀
#밤도깨비야시장 #서울축제 #서울페스티벌 #축제 #한강축제 #한강먹방 #서울밤도깨비야시장 #한강밤도깨비야시장 #서울맛집 #홍대맛집 #강남맛집 #연남동맛집 #논현동맛집 #논현맛집 #신논현맛집 #신사동맛집 #신사맛집 #가로수길맛집 #이태원맛집 #종로맛집 #잠실맛집 #익선동맛집 #압구정맛집 #서울데이트 #서울놀거리 #서울핫플 #반포한강공원"
6,2일 전,,2022-07-21T07:48:23.000Z,"7월 21, 2022",".
캐논만큼 손떨방이
안정적인 카메라도 드물다.
.
삼각대를 자꾸 놓고 다니게
만드는 것이 단점😅
.
.
.
.
“SLR클럽 체험단으로써 캐논코리아로부터
제품을 대여받아 작성한 후기입니다.
.
.
@yongfeel
.
#신용산육교 #남산타워 #eosr7
.
#서울여행 #대한민국구석구석 #서울핫플
#서울풍경 #여행스타그램 #서울가볼만한곳
#사진취미 #사진찍기좋은곳 #서울나들이
#discoversouthkorea #ifyouleave
#ig_korea #korealandscape #travelseoul
#seoultravel #visitkorea #visitseoul
#explorekorea #koreabyme #seoullife
#discoverkorea #mytravelgram
#seoulkorea #travelkorea #ig_mood
#seoulcity #seoul_korea"
7,17시간 전,,2022-07-23T11:00:48.000Z,"7월 23, 2022","#여행다녀왔습니다 #이벤트있음

❤<시간의 조각 : 계절> 전시❤
네이처랩스 X 여행다녀왔습니다

◻️ 이벤트 기간
- 07월23일(토) ~ 07월 31일(일)

◻️ 참여방법
- 여행다녀왔습니다(@travelmenu1) + 네이처랩스(@naturelabs_kr) 팔로우!!
- 본 게시물 좋아요 + 같이 가고 싶은 친구 소환@@

◻️ 당첨자 발표
- 8월 2일(화)
- 여행다녀왔습니다 인스타 스토리 통해서 발표합니다!
**절대 개별 DM 보내지 않습니다. 사칭에 주의하세요!

◻️ 이벤트 상품 (총 10인)
- 전시회 관람권 1인 2매

-------------------------------------------

💗인생샷 바로 나오는 영롱 그 자체인 미디어아트 전시💗

📍 서울 #시간의조각 : 계절 전시회
📍 서울 마포구 양화로 188 AK&홍대점 4F
📍 매일 11:00-22:00
📍 7/15 ~ 상설전시
✔ 자세한 내용은 @naturelabs_kr 확인!

사계절의 아름다움을 꽃으로 표현한 미디어아트 전시❤
총 11개의 다양한 컨셉의 존으로 오감으로 전시를 느낄 수 있어요~

각 계절을 대표하는 꽃과 미디어가 합쳐져
때로는 아름답고 때로는 신비로운 느낌을 받을 수 있어요~

꽃을 주제로 표현한 만큼 사방이 꽃으로 둘러싸여 있구
구경하는 동안 은은하게 나는 꽃내음이 너무 낭만적이에요><

막 찍어도 인생샷 저절로 나오는 그런 곳이에요!!
너무 이뻐서 사진을 몇 장을 찍은지 몰라요...ㅎ

전시관람부터 아트샵, 카페까지 풀코스로
꽃들을 만끽할 수 있어요~😍😍😍

이번 전시를 통해 나를 되돌아보고 자신을 더욱 사랑할 수 있는
소중한 시간을 가지길 바라는 마음을 담았다고 해요❣️

💌 @lxx_dxn @im.__.seni @whaeppy @mung._.dahye0118
@sy_a92 @make_travel_withu @do.yul.like 님의 여행일기장

#여행다녀왔습니다_국내 #여행다녀왔습니다_서울
#travelmenu1

#여행다녀왔습니다 로 남기는 우리들의 여행일기장
----------------------------------
나의 여행을 제보하고 싶다면? >> 프로필링크 그룹으로!
나의 여행 사진에 #여행다녀왔습니다 태그✨
여행다녀왔습니다 에디터가 찾아갑니다✨
----------------------------------

#서울 #서울여행 #서울핫플 #서울전시회 #서울전시 #미디어아트 #네이처랩스 #서울가볼만한곳 #서울데이트 #국내여행 #전시추천 #전시회추천 #홍대데이트 #홍대핫플 #서울데이트코스"
8,16시간 전,,2022-07-23T12:31:41.000Z,"7월 23, 2022","[밤도깨비야시장 개장날짜 대공개🌙]
야시장 날짜, 장소 확정났대! 8/12부터 10회 운영 예정!
힐링뷰보며 맛있는것 먹으면
여기가 바로 천국 아니겠어,,?!👼💕
@@올 여름은 여기다

-

🌙 #밤도깨비야시장
📍 반포한강공원 달빛광장
📆 8/12~ 10회 운영 예정

-

#서울핫플 #서울핫플레이스 #서울명소 #서울데이트 #서울가볼만한곳 #서울여행"
9,14분 전,,2022-07-24T04:42:37.000Z,"7월 24, 2022",내가 널 입양하러 왔도다🐶🐾
