,location_info,location_href,date_time,daste_title,main_text
0,건대입구역,https://www.instagram.com/explore/locations/262329219/,2022-08-08T11:50:19.000Z,"8월 8, 2022","🥓맹구의 김부삼 건대점 탐방🥓
#건대맛집 #건대고기집 #삼겹살맛집 #목살맛집 #저장각
-
맹구가 다녀온 김부삼 건대점을 소개해 주려고해 훌쩍💧
-
먼저 여기서 주문한 메뉴는
📍생삼겹살 4인분
📍목살 2인분
📍차돌 된장찌개
📍열무비빔 국수 2인분
-
먼저 이집이 좋은게 초벌로 구워서 주시더라구 불향가득 입혀 나오는게 넘 좋았어 생삼겹살은 육즙가득 고소하니 맛나더라구 이집 원육이 정말 좋은걸 사용하시는거 같아
-
목살은 두툼하니 육즙 가득하고 이집 특제 소스에 찍어먹으면 장난 아니더라구 그리고 김치 부추랑 같이 싸먹으면 게임 끝이야
-
이집 차돌 된장찌개는 국물이 진하고 차돌 듬뿍이더라구 이거 정말 한입 먹자마자 밥 말고싶은 비쥬얼이라 한번 밥 말아봤어
-
고기에 면이 빠지면 섭섭하잖아 그래서 맹구가 열무비빔국수를 주문했는데 이집 국수도 정말 잘하더라구 국수에 고기 올려서 한점 맛봤는데 여기가 천국이 아닐까 싶었어
-
다들 건대에서 정말 가성비 좋고 맛난 삼겹살에 한잔 하고 싶다면 김부삼에 가보는걸 맹구가 정말 강추할게
-
▫️김부삼 건대점
▫️화양동 5-28

#광진구 #광진구맛집 #서울맛집 #고기맛집 #저기압일땐고기앞으로 #육즙팡팡"
1,,,2022-08-05T11:29:26.000Z,"8월 5, 2022","저장해두고 망원/합정 갈때마다 컨닝페이퍼마냥 훔쳐 보고 아는척하세요. 생색내도 됩니다.

1. #빌리프커피로스터스
📍서울 마포구 양화로11길 50 1층
사과파이 & 퀸아망은 선택아닌 필수. 케익류 보다는 베이커리류를 더 추천한다. 내부도 넓고 분위기도 완벽.

2. #합정티라미수
📍서울 마포구 양화로3길 55 지하1층
쫀쫀한 크림에 찐한 마스카포네치즈 그리고커피맛까지 스르르륵 녹는 티라미수 맛집.

3. #비전스트롤
📍서울 마포구 망원로 61 1층
바삭한 패스츄리에 블루베리 콤포트 그리고 생크림 조합으로 바삭 쫀쫀한 식감부터 다양한 맛의 조화가 좋은 블루베리갈레트 먹으러 가는 곳!!

4. #레스피레
📍서울 마포구 망원동 57-291
크림빵의 무한한 변신을 보여주는 곳이다. 아이스크림 & 브라운치즈 소금빵,고르곤졸라 소금빵,앙버터소금빵등 이색 소금빵이 있는데 그냥 소금빵자체가 존맛. 유럽감성의 분위기까지 더해져서 인스타감성 뿜뿜하는 곳.

5. #79파운야드
📍서울 마포구 합정동 411-1
📍서울 마포구 망원동 400-2
뚠뚠이 겉빠속쫀 크로플 맛집으로 유명한 79파운야드. 체인이지만 크로플 땡길때마다 가는 곳이다. 케익류보다는 크로플!!

6. #프레쎄
📍서울 마포구 망원동 385-44
힙한 비쥬얼의 샌드쿠키와 쫀쫀한 크림의 흑임자라떼로 유명한 곳. 마성의 쿠키라 계속 들어가는 맛이다. 매장내부가 협소해서 웨이팅 주의!!

7. #꽈페
📍서울 마포구 망원동 399-57
이색 꽈베기로 유명한 꽈페!! 비쥬얼부터 맛까지 사로잡은 디저트다. 초코코팅 보다는 크림이 올라간 꽈베기 추천!! 망원점은 내부에 카페도 있으니 참고하자.

8. #바삭마차
📍서울 마포구 망원동 411-2
망원시장가면 하나씩은 들고있는 바삭마차 마쉬멜로우 아이스크림! 토치로 구운 부드러운 마쉬멜로우에 차가운 아이스크림 조합에 중독된다.

9. #커넥츠커피
📍서울특별시 마포구 망원동 378-6
📍서울특별시 마포구 합정동 376-19
합정&망원에서 아인슈페너로 핫한 곳이다. 바스크치즈케이크에 크림찍어도 존맛!!

10. #피오니
📍서울특별시 마포구 서교동 395-78
딸기생크림 케이크에 근본 피오니. 산더미 우유빙수와 딸기조합도 여름에 즐기기 딱이다.

#합정카페 #망원동카페 #합정맛집 #디저트맛집 #망원동맛집 #홍대카페 #홍대맛집"
2,동대문디자인플라자 DDP,https://www.instagram.com/explore/locations/441279525/ddp/,2022-08-10T03:28:43.000Z,"8월 10, 2022","🍛맹구의 델리커리 탐방🍛
#동대문맛집 #ddp맛집 #카레맛집 #델리커리 #저장각
-
맹구가 다녀온 델리커리 동대문 DDP점을 소개해 주려고해 훌쩍💧
-
먼저 여기서 주문한 메뉴는
📍치즈햄버그 버몬트카레
📍부채살스테이크 브라운카레
📍카레빠네
📍플레인 난
📍토핑
-
먼저 치즈햄버그 버몬트 카레는 진한 감칠맛의 일본식 카레더라구 이거 치즈햄버그도 담백하니 넘 맛나고 위에 치즈가 풍미를 더해줘서 넘 맛나더라구 밥에 치즈햄버그 올려서 먹으면 환상적이야
-
부채살 스테이크 브라운카레는 서양식 카레였는데 부채살이 올려져 나왔어 이거 정말 카레 넘 부드럽고 부채살이 야들야들 하니 넘 카레랑 잘 어울리더라구
-
카레빠네 이거 정말 대박이였어 카레랑 파스타 면이랑 엄청 잘 어울리더라구 면에 카레소스가 잘 베어서 입에 들어갔을때 황홀 하더라구
-
토핑도 다양하게 추가해서 나만의 카레를 만들어 먹을수 있고 카레뿐 아니라 피자 파스타 샐러드등 다양한 메뉴를 즐길수 있어 넘 좋더라구 아 그리고 카레 주문하면 밥이 1회 리필 가능하다 하시니까 참고하면 좋을거 같아
-
국민음식에도 나온적 있고 한국 최초의 카레 전문점인 델리커리에 가서 가족 연인들과 함께 맛난 식사 하면 좋을거 같아서 맹구가 정말 강추할게
-
▫️델리커리 동대문 DDP점
▫️을지로7가 2-1

#델리커리동대문DDP점 #동대문역사문화공원역맛집 #동대문역맛집 #신당동맛집 #커리맛집 #을지로맛집"
3,송리단길 SongniDan-gil,https://www.instagram.com/explore/locations/2197339867170927/songnidan-gil/,2022-08-08T03:36:18.000Z,"8월 8, 2022","🍝맹구의 톤부리파스타 탐방🍝
#송리단길맛집 #파스타맛집 #잠실맛집 #잠실핫플 #저장각
-
맹구가 다녀온 돈부리파스타 송리단길점을 소개해 주려고해 훌쩍💧
-
먼저 여기서 주문한 메뉴는
📍로제 스테이크 크림 파스타
📍하우스 비프 스테이크
📍매콤 닭갈비 리조또
📍곱창 청양 크림 파스타
📍연어 아보카도동
📍바질 치킨 오야꼬 동
📍피치에이드
📍망고 베리 에이드
-
먼저 로제 스테이크 크림 파스타는 수비드 스테이크가 꾸덕한 로제 크림 파스타 위에 올려져서 나오더라구 이거 스테이크가 엄청 부드럽고 육즙 가득하고 파스타랑 같이 먹으면 환상적 이더라구
-
하우스 비프 스테이크는 수비드 부채살과 캐서롤 구운야채로 구성이 되어 있더라구 이거 스테이크 진짜 입에서 살살 녹아버리고 육즙도 가득하고 매쉬드 스윗 포테이토랑 같이 먹으면 새상 부러울게 없는 맛이였어
-
매콤 닭갈비 리조또는 깻잎향이 은은하게 기분좋은 매콤함과 부드러운 크림소스에 수비드 닭갈비를 곁들이는 리조또더라구 이거 매콤하니 꾸덕하고 닭갈비 올려서 한입 하면 장난 아니였어
-
곱창 청양 크림 파스타는 매콤한 청양 크림소스와 곱이 꽉 찬 소곱창 토핑이 조화를 이룬 크림 파스타더라구 이거 정말 곱창은 곱이 꽉차있고 고소한게 크림 파스타랑 넘 잘어울렸어
-
연어 아보카도동은 생연어 아보카도갈릭 라이스와 신선한 야채로 가득한 연어 돈부리였는데 이거 정말 한입 먹으면 마치 하와이에 온듯한 맛이더라구 연어는 정말 신선하고 아보카도랑 잘 어울렸어
-
바질 치킨 오야꼬 동은 특별한 바질 간장소스로 곁들인 바삭한 치킨 돈부리였는데 이거 바질 간장소스가 정말 매력 있더라구 치킨도 바삭하고 정말 중독성 있는 맛이였어
-
피치에이드랑 망고 베리 에이드도 주문 했는데 위에 메뉴들이랑 정말 잘 어울리고 청량하고 달달하니 기분이 좋아지는 맛이였어
-
다들 송리단길에서 맛난 파스타에 스테이크에 맛난덮밥을 먹고 싶다면 돈부리 파스타에 와보는걸 맹구가 정말 강추할게
-
▫️돈부리파스타
▫️송파동 42

#송파맛집 #송파구맛집 #잠실역맛집 #송파나루역맛집 #석촌역맛집 #돈부리파스타"
4,가락동,https://www.instagram.com/explore/locations/102893801123755/,2022-08-10T11:14:23.000Z,"8월 10, 2022","입안에 육즙홍수 일어났다.
씹을수록 육즙이 가득 터져나오는 삼겹살이다.
고기부터 사이드까지 모든게 완벽했던 #화본담

보이는거처럼 정말 맛있는 육즙 삼겹살입니다,,이러니,,
사람들이 줄서서먹지ㅠ신선한 한돈돼지를 사장님이 직접
맛있게 구워주시는데 고기계의 찐박사님이 아니실까효🙊
육즙을 고대로 가둬내 춱춱하니 겉은바삭한게 뽀인튜!!!!

여기 사이드 메뉴들이 전부 다 완벽한데 특히 김치찌개가
밥5공기 부릅니다ㅠ맛있다는 핑계로 술도 더 시켜먹구요?
하이볼도 팔아서 하이볼 인당 3잔씩 뿌셔줬어요..김치찌갠
밥보다 사실 라면사리 넣어야하는데 삼겹살+라면조합 말모,,

비빔냉면도 무조건 시켜야 한다. 비빔냉면은 면빨이 부드러운
정도를 넘어 매끈한다. 흑미로 뽑아낸 면빨이 일품에 비빔면에
고기를 호로록 싸먹는게 정석이고,이또한 소주랑 찰떡이라구..
고기가 절실히땡긴다면 고민은 늦춰질뿐 화본담으로 레츠기릿

매장 : 화본담(@hwa_bon_dam )
위치 : 서울 송파구 동남로20길 25 대원빌딩 1층
가격 : 돼지고기(15,000) 후식김치찌개(5,000)

#가락동맛집 #송파맛집 #오금동맛집 #잠실맛집
#삼겹살 #삼겹살맛집 #잠실고기집 #준맛탱_송파"
5,뚝섬역,https://www.instagram.com/explore/locations/248006568/,2022-08-09T11:42:46.000Z,"8월 9, 2022","🍕맹구의 란돌프서울숲 탐방🍕
#성동구맛집 #피자맛집 #피맥 #수제맥주맛집 #저장각
-
맹구가 다녀온 란돌프서울숲을 소개해 주려고해 훌쩍💧
-
먼저 여기서 주문한 메뉴는
📍꽃 페퍼로니 피자
📍콰트로치즈 피자
📍미트 살라미 감자튀김
📍맥주
-
꽃 페퍼로니 피자는 페퍼로니다 꽃처럼 도우위에 엄청 올려져 나오더라구 페퍼로니향 가득하고 피자가 매콤하니 느끼하지 않고 정말 맛있더라구
-
콰트로치즈 피자는 짜지않고 입에서 착착 감기는 맛이였어 이집 피자 진짜 대박이더라구 또 피자하면 맥주가 빠질수 없는데 이집이 수제맥주라 정말 상큼하고 향이 좋더라구
-
미트 살라미 감자튀김은 안에 다진고기 살라미 감자튀김 할라피뇨 치즈가 들어가 조리가 되어 나오는데 이거 진짜 풍미 대박이더라구 매콤하니 아주 착착 감기는 맛이였어
-
다들 맛난 피자에 수제맥주가 마시고 싶다면 란돌프서울숲에 가보는걸 맹구가 정말 강추할게
-
▫️란돌프서울숲
▫️성수동1가 668-30

#페퍼로니피자 #수제맥주 #피맥맛집 #성수동맛집 #성수맛집 #란돌프서울숲"
6,서울,https://www.instagram.com/explore/locations/213094191/,2022-08-10T09:07:18.000Z,"8월 10, 2022","강남 한복판의 몸보신 제대로 할수있는 장어집🎏
몸보신 시킬 남자친구 꼭 데려가야하는 곳이예요.
튼실한 장어가 통으로 올라가는 덮밥이 있는곳
#신논현 #호미호식

제대로된 ‘통’장어 한마리가 올라가는 덮밥인 ‘우나기 마끼덮밥’!! 비주얼부터 몸보신이 되는듯한 장어덮밥이예요.
타레소스에 숯불에구운 장어의 감칠맛과 부들부들한 타마고 계란을 같이 즐길수 있어서 더 맛있는 덮밥이예요. ㅠㅠ 맛있는 메뉴가 많은 곳이지만 이 장어덮밥은 꼭꼭!! 시켜야하고 이거만 먹으러도 호미호식에 올 이유는 충분하다고 생각이들어요🥺
그만큼 찐맛도리 입니다 진짜 강추ㅜ

그리고 개인적으로 또 좋아하라는 ‘블랙한우 트러플 볼카츠’ :)
요고 완전 요물이예요…비주얼이 돌멩이마냥 동글동글 귀여워서 엌모야?ㅋㅋㅋㅋ 이랬는데
한입먹자마자 트러플향 와르르ㅡ르륵!!!!!!!!!
한우라 잡내도 없고 부드럽고 트러플이랑 너무 잘어울려요 ㅠ 트러플 좋아하는 분들은 꼭 시켜야하는 메뉴이고 트러플을 접해보지 않았던 분들도 부담없이 먹을수 있는맛이라 꼭 드셔보시길 추천합니다❣️

그리고 여러분 여기 ‘라씨’진짜 찐찐찐 찐맛도리 입니다 🥺 기본 라씨도 너무 맛있고 망고라씨는 말해모해요 ㅠㅠ 이건 강제로라도 먹어야됨 ㅠㅠ
적당히 달달하고 완전 진해서 너무 맛있어요
라씨도 꼭 먹어야됨 !!

올여름 몸보신으로 장어한마리씩 들이세요😎

📍호미호식 -서울 강남구 봉은사로4길 36 운현빌딩 1층 2호, 호미호식
✔️매일 11:30-22:00
✔️브레이크타임 15:00-17:00
✔️신논현역 6번출구

#장어 #장어구이 #장어덮밥 #장어맛집 #덮밥 #덮밥맛집 #강남역맛집 #강남맛집"
7,송리단길 SongniDan-gil,https://www.instagram.com/explore/locations/2197339867170927/songnidan-gil/,2022-08-07T11:41:39.000Z,"8월 7, 2022","꽈악찬 호르몬대창으로 돼지력이 상승한다. 와규까지 완벽한 #다케오호르몬데판야끼

대왕철판에 호르몬과 스테이크를 눈앞에서 맛깔나게 구워주는 맛집 다케오호르몬데판야끼. 아늑하면서도 깔끔한 인테리어와 오픈치킨으로 보는눈도 즐거워서 제대로 맥주나 하이볼과 함께 제대로 힐링 할 수 있는 곳이다.

실한 대창이 입안에서 톡톡터지면서 고소한 기름이 나오고 단짠단짠 특제소스와 함께 어우러지는데 그냥 바로 맥주가 땡기는 맛이다. 고기는 부드러워서 육즙가득 쫄깃하다. 치즈나 숙주랑 조합해서 먹어도 좋고 따끈한 밥위에 바로 올려먹어도 존맛,,,

✔️위치 : 서울 송파구 백제고분로45길
-> 송파나루역 1번 출구에서237m

✔️메뉴 : 믹스호르몬(18500),살치살(21500),토시살(14500)

#송리단길맛집 #문래동맛집 #문래맛집 #잠실맛집 #송파맛집 #대창맛집 #고기맛집 #소고기맛집 #스테이크맛집 #곱창맛집 #송리단길데이트"
8,강릉,https://www.instagram.com/explore/locations/102507092315654/,2022-08-08T11:55:15.000Z,"8월 8, 2022","강릉오션뷰보면서 #오프더월 타르트 먹는게 바로 이번 여름휴가의 하이라이트다.

늦게가면 바로 품절되는 강릉 디저트핫플 오프더월. 4시쯤 갔는데 다른종류는 품절이고 간신히 두개 건졌다. 여러 종류를 먹어보고싶으면 오픈런 하는것을 추천! 오픈시간(12:00)

고급진 크림치즈맛이 베이스로 크림의 농도가 엄청 짙고 꾸덕하다. 옥수수는 꼬소한 옥수수맛과 크림치즈조합으로 쫀쫀하면서도 부드러워서 사르르륵 녹아없어진다.

보늬밤은 몽블랑 느낌을 살려 밤의 찌인한 맛의 꾸덕한 크림과 바삭한 타르트지의 조화가 굳. 전체적으로 많이 달지 않아서 부담스럽지 않고 어른들 취향도 저격해 버리는 맛이다.

✔️위치 : 강원 강릉시 토성로 133 1층, 오프더월

✔️메뉴 : 오프더월 옥수수,오프더월 보늬밤(7500)

✔️ @offthewall_cafe

#강릉맛집 #여름휴가 #강릉카페 #강릉디저트 #주문진맛집 #디저트맛집 #강릉가볼만한곳 #강릉빵집"
9,,,2022-08-11T04:02:33.000Z,"8월 11, 2022","광고)올랑올랑 연어맛집
'마음이 설레다'라는 뜻처럼 예쁜 상들리에도 있고 아기자기한 퓨전일식집
음식들도 그릇들도 하나같이 다 예뻐서 먹기전부터 설레이는 느낌~

*전복 냉소바 : 소바장국에 직접 우린 한우사골육수를 넣어 국물맛이 더 진하고 부드러워 더운 날씨에 제격

*올랑올랑 연어롤 : 크레미 마요가 가득한 누드롤 위에 토치된 두툼한 연어 & 타르타르소스의 양파채와 같이 먹으면 기.절.초.풍!

*연어꽃덮밥 : 예쁜 그릇 위에 연어가 꽃처럼 펼쳐져 먹기 아까운 덮밥

*후토마끼 : 연어,새우튀김,우엉,오이,크레미,계란말이,단무지 맛있는 재료들 가득~
후토마끼는 입 찢어지게 한입에 앙~넣어서 먹어야 제 맛^^

*숯불항정살덮밥 : 특제불고기소스에 재운 쫄깃한 식감의 항정살 가득한 덮밥

*나가사키짬뽕 : 푸짐한 해산물이 가득한 칼칼한 백짬뽕

*연어새우장덮밥 : 연어와 특제소스의 새우장을 한 그릇에 맛볼수 있다는~~

🧭올랑올랑
주소 - 서울 마포구 연남동 385-4 1.5층 '올랑올랑'

#연남동맛집
#연남동데이트
#연남동맛집추천
#연남동밥집
#홍대맛집
#홍대데이트
#홍대맛집추천
#홍대밥집
#신촌맛집
#합정맛집
#이대맛집
#망원동맛집
#서울맛집"
