,location_info,location_href,date_time,daste_title,main_text
0,3일 전,,2022-07-19T09:06:42.000Z,"7월 19, 2022","바다대신 파랑파랑카페🌊

✔ @valt.official
✔ @official_charms

#연남동카페 #크로플맛집 #크로플 #발트 #경의선숲길카페 #연트럴파크 #연트럴파크카페 #카페투어 #charms #참스 #반팔티 #반팔티추천 #여름코디 #여름데일리룩 #캐주얼룩 #꾸안꾸룩"
1,2일 전,,2022-07-20T09:01:01.000Z,"7월 20, 2022","드디어 찾았어요 해방촌 인생맛집✨
해방촌의 숨은 꽃과같은존재, 돼지고기 수비드 스테이크와
꿀대구, 파스타가 맛있는곳 #해방촌 #데칼코마니

해방촌은 갈때마다 아마존같은 느낌이라 찐맛집 찾기
힘든곳이였는데 가성비도 좋고 음식도 대박적인 곳 드디어
찾았습니다 ㅠㅠ 일단 음식퀄리티와 비주얼에 비해서
가격대가 너무 착해서 놀랐습니다.
가게분위기도 좋은데다 와인과 한잔하기 좋은 음식들이 잔뜩🥹 주말저녁에 가고싶은곳 1등이 될 공간이예요.

음식종류가 많진 않았지만 원래 찐맛집은 대표메뉴 몇개만
있는법이죠.메뉴 하나하나가 정갈하고 너무 맛있어요
개인적으로는 ‘의성마늘 꿀대구’와 ‘돼지고기 수비드 스테이크’
가 진짜 꿀맛도리였어요.
이건 무조건 1인 1접시 해야된다고 봅니당!
특히 수비드 스테이크 진짜 입에서 살살녹아요.
레드와인 안주로 강추😌

해방촌 주변 카페,미슐랭 등등 많이 가봤지만 요즘 대세는
역시 데칼코마니 맞네요,,,
해방촌방문할때 꼭 가보길 추천합니댱✨

📍해방촌 데칼코마니 - 서울 용산구 신흥로 97-4 신흥시장 1층 데칼코마니
✔️매주 월요일 정기휴무
✔️14:30-17:00 브레이크타임
✔️주차하기 힘든곳이라 대중교통이나 택시이용 권장합니다.

#해방촌 #해방촌맛집 #해방촌술집 #이태원맛집 #이태원 #이태원술집 #파스타 #파스타맛집 #스파게티 #스파게티맛집"
2,1일 전,,2022-07-21T11:00:29.000Z,"7월 21, 2022",".
🌙 한강 ""밤도깨비야시장"" 🌙

8월 12일 개장!🎉🎉🎉
드디어 3년만에 열리는
밤도깨비야시장 구경가자!

맛있는 음식들 가득💕
흥겨운 공연들 가득💕

한강 야경보면서 분위기 즐기러
다들 모엿❗❗❗

@같이 갈 친구 소환!
⠀
⠀
📌서울 서초구 반포동 115-5 반포한강공원 달빛광장
📌2022.08.12일(금요일) 개장
⠀
⠀
#밤도깨비야시장 #서울축제 #서울페스티벌 #축제 #한강축제 #한강먹방 #서울밤도깨비야시장 #한강밤도깨비야시장 #서울맛집 #홍대맛집 #강남맛집 #연남동맛집 #논현동맛집 #논현맛집 #신논현맛집 #신사동맛집 #신사맛집 #가로수길맛집 #이태원맛집 #종로맛집 #잠실맛집 #익선동맛집 #압구정맛집 #서울데이트 #서울놀거리 #서울핫플 #반포한강공원"
3,1일 전,,2022-07-20T23:00:36.000Z,"7월 21, 2022","🎇속보))3년만에 돌아온 밤도깨비야시장 일정 확정!!
한강에서 야경보면서 먹방 데이트라니..ㅜㅜ
빨리 약속 잡아@@

📍행사명 : 2022 한강달빛야시장
📍개장일 2022.08.12일 (금요일) ~
📍장소 : 반포한강공원 달빛광장

🔘서울 사람 팔로우👉 @seoultravel
🔘카페 총정리 👉 @cafezle
🔘핫한 여행지모음👉 @_tournote

#한강 #밤도깨비야시장 #서울축제 #서울페스티벌 #축제 #한강축제 #한강 #한강먹방 #서울밤도깨비야시장 #한강밤도깨비야시장 #야시장 #서울데이트 #서울야경 #야외데이트 #서울놀거리 #서울핫플 #반포한강공원"
4,1일 전,,2022-07-20T14:11:59.000Z,"7월 20, 2022",".
크롭 센서를 가진 카메라 치고는
매우 훌륭한 카메라지만
하도 최상급 카메라만 써서 그런가
아쉬운 부분이 많이 보인다.
.
.
.
.
“SLR클럽 체험단으로써 캐논코리아로부터
제품을 대여받아 작성한 후기입니다.
.
.
@yongfeel
.
#이촌역 #남산타워 #eosr7
.
#서울여행 #대한민국구석구석 #서울핫플
#서울풍경 #여행스타그램 #서울가볼만한곳
#사진취미 #사진찍기좋은곳 #서울나들이
#discoversouthkorea #ifyouleave
#ig_korea #korealandscape #travelseoul
#seoultravel #visitkorea #visitseoul
#explorekorea #koreabyme #seoullife
#discoverkorea #mytravelgram
#seoulkorea #travelkorea #ig_mood
#seoulcity #seoul_korea"
5,1일 전,,2022-07-21T07:48:23.000Z,"7월 21, 2022",".
캐논만큼 손떨방이
안정적인 카메라도 드물다.
.
삼각대를 자꾸 놓고 다니게
만드는 것이 단점😅
.
.
.
.
“SLR클럽 체험단으로써 캐논코리아로부터
제품을 대여받아 작성한 후기입니다.
.
.
@yongfeel
.
#신용산육교 #남산타워 #eosr7
.
#서울여행 #대한민국구석구석 #서울핫플
#서울풍경 #여행스타그램 #서울가볼만한곳
#사진취미 #사진찍기좋은곳 #서울나들이
#discoversouthkorea #ifyouleave
#ig_korea #korealandscape #travelseoul
#seoultravel #visitkorea #visitseoul
#explorekorea #koreabyme #seoullife
#discoverkorea #mytravelgram
#seoulkorea #travelkorea #ig_mood
#seoulcity #seoul_korea"
6,6시간 전,,2022-07-22T05:53:54.000Z,"7월 22, 2022","⠀
빛의 한가운데 서서
클림트가 그린 풍경화의 일부가 되어보세요

여름의 열기는 씻겨가고,
보기만 해도 시원한 초록색으로 물든 빛이
여러분을 감싸는 색다른 경험을 해보실 수 있습니다.

📍전시 기간: ~ 2023년 3월 5일 (일)
📍전시 장소: 빛의 시어터
(서울 광진구 워커힐 호텔앤리조트 내 상설 전시관)

📍전시구성
- Long Show (30분): 구스타프 클림트, 골드 인 모션
- Short Show (10분): 이브 클랭, 인피니트 블루
- 컨템퍼러리 아트 (벌스, 메모리즈 총 18분 이내)
벌스, 메모리즈가 상영되는 컨템퍼러리 룸 이외 다양한 콘텐츠 체험을 할 수 있는 포토존, 갤러리존, 메자닌 등 공간 구성 🤩

⏰ 관람 시간
[월~목/일요일] 매일 10:00~20:00 (입장 마감 19:00)
[금/토요일] 매일 10:00~21:00 (입장 마감 20:00)

🚘 편리한 주차
🚍 편리한 대중교통"
7,1일 전,,2022-07-21T11:00:09.000Z,"7월 21, 2022",".
🌙 한강 ""밤도깨비야시장"" 🌙

8월 12일 개장!🎉🎉🎉
드디어 3년만에 열리는
밤도깨비야시장 구경가자!

맛있는 음식들 가득💕
흥겨운 공연들 가득💕

한강 야경보면서 분위기 즐기러
다들 모엿❗❗❗

@같이 갈 친구 소환!
⠀
⠀
📌서울 서초구 반포동 115-5 반포한강공원 달빛광장
📌2022.08.12일(금요일) 개장
⠀
⠀
#밤도깨비야시장 #서울축제 #서울페스티벌 #축제 #한강축제 #한강먹방 #서울밤도깨비야시장 #한강밤도깨비야시장 #서울맛집 #홍대맛집 #강남맛집 #연남동맛집 #논현동맛집 #논현맛집 #신논현맛집 #신사동맛집 #신사맛집 #가로수길맛집 #이태원맛집 #종로맛집 #잠실맛집 #익선동맛집 #압구정맛집 #서울데이트 #서울놀거리 #서울핫플 #반포한강공원"
8,2일 전,,2022-07-20T01:29:25.000Z,"7월 20, 2022","줄 서서 먹는 프렌치토스트! 클래식한 무드의 연남동 카페 '조앤도슨'을 소개합니다. 이곳의 대표 메뉴는 단연 '클래식 프렌치토스트'라고 할 수 있는데요. 방문하는 대부분의 손님들의 목적이기도 한 디저트입니다. '조앤도슨'에서 계란물을 품은 두툼하면서 촉촉한 토스트를 맛보세요!

@@맛이랑 분위기 둘 다 미쳤네 ㅠㅠ

✔ 서울 마포구 동교로41길 31 지층
✔ 홍대입구역 3번 출구에서 634m
✔ 매일 12:00 - 21:00
✔ 라스트오더 20:00
✔ 반려동물 동반

고양과 파주에서도 다양한 공간을 함께 즐겨보세요 :)
@goyangpick @pajupick"
9,16분 전,,2022-07-22T12:13:02.000Z,"7월 22, 2022",".
금요일 끝〰️
이번 주말도 재미나게 노올자🫶"
