,location_info,location_href,date_time,daste_title,main_text
0,1일 전,,2022-07-19T10:54:03.000Z,"7월 19, 2022",".
.
#창덕궁
#한국여행
#서울여행
#서울데이트
#서울데이트코스
#changdeokgung
.
Location 🌍
Seoul, South Korea 🇰🇷
Changdeokgung Palace 🌤
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 4~7시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크 를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
."
1,21시간 전,,2022-07-20T10:32:21.000Z,"7월 20, 2022","🍝해방촌, 데칼코마니🍝
#광고 #데칼코마니 #해방촌맛집 #해방촌핫플 #해방촌데이트 #저장각✔️
.
해방촌에서 최고의 양식을 맛볼 수 있는 곳이다.
끝내주는 서울의 뷰를 구경하고 허기지면 이곳으로 가보자.
항상 메뉴를 연구하는 연구실같은 공간이다.
최고의 메뉴를 선사할 것이다.
.
해방촌에 위치한 맛집 데칼코마니 입니다. 골목 사이에 있어서 찾기 어려울 수 도 있으나 가면 절대 후회하지 않을겁니다. 이곳은 공유거래플렛폼 ‘레시피 뱅크’의 레시피를 재현하는 컨셉의 레스토랑입니다. 레시피를 철저히 지키는 곳이기에 음식이 나오는데 시간이 걸릴 수도 있다고 하더라구요!
.
주문한 메뉴는
팜스플랜 돼지고기 수비드 스테이크(17.9)
시금치바질페스토파스타(14.9)
한우화이트라구파스타(16.9)
의성마늘꿀대구(9.9) 입니다.
.
모든 메뉴들이 아주 특색있고 만족스러웠습니다. 고기도 부드럽고, 정말 맛있더라구요! 또한, 분위기도 좋아서 데이트 장소로도 제격일듯 합니다💜
.
해방촌 가시면 꼭 한번 들러보세요💛
.
식당명: 데칼코마니 @decalcomanie0815
주소: 서울 용산구 신흥로 97-4 신흥시장 1층 데칼코마니
.
.
#해방촌맛집추천 #해방촌 #신흥로 #신흥로맛집 #용산맛집 #용산역맛집 #용산구맛집 #용산맛집추천 #용산데이트 #용산핫플"
2,2일 전,,2022-07-19T07:30:04.000Z,"7월 19, 2022","우리 날도 더운데 저녁에 만날꽈 ( ͡° ͜ʖ ͡°) ?
#서울야경맛집 만 모아모아 💛
@@ 자기야 낙산공원 어땡 ㅎㅎㅎㅎ?
⠀
⠀
#커플 #럽스타그램 #서울 #서울데이트 #데이트코스 #데이트코스추천 #낙산공원 #명동성당 #야경 #저녁데이트 #야경맛집
#남자친구 #여자친구 #남친 #여친 #컾 #10대 #20대 #30대 #소통
⠀"
3,4시간 전,,2022-07-21T02:58:57.000Z,"7월 21, 2022","여의도에서 특별한 하루를 보내는 방법, 서울을 대표하는 63빌딩 먹부림 코스 추천!

1,2. #워킹온더클라우드
• 63빌딩의 야경을 바라보며 식사하는 로맨틱한 공간. 기념일을 행복하게 보내기에 완벽한 곳이다. 프라이빗한 분위기에서 사랑하는 사람과 두 눈을 맞추며 이야기할 수 있다.
📍 63빌딩 59층
📍 매일 11:30 - 22:00

3,4. #슈치쿠
• 일본과 한국이 만난 특별한 오마카세 일식당. 한강을 바라보며 최고의 셰프가 요리하는 스시 오마카세로, 신선하고 고급스러운 일식을 즐기고 싶다면 추천.
📍 63빌딩 58층
📍 매일 11:30 - 22:00

5,6,7. #63뷔페파빌리온
• 연인, 가족들과 럭셔리한 분위기 속에서 대한민국 최고의 뷔페를 즐기는 곳. 고급의 육류와 해산물뿐만 아니라 다양한 베이커리와 젤라또로 무엇을 먼저 먹어야 할지 고민하게 될 것이다!
📍 63빌딩 G층
📍 평일 12:00 - 21:00 / 주말 11:00 - 21:30

8,9. #한강 먹거리
• 다가오는 선선한 여름, 한강의 치맥을 빼먹을 수 없다. 한강 바람을 맞으며 먹는 치킨과 라면, 푸드트럭의 닭꼬치, 타코야키, 순대볶음 등 돗자리 위에서 한국을 맛보자!
📍 여의도 한강공원

10. #미디어아트
• 맛있게 밥을 먹었다면 이제는 소화할 시간! 63빌딩 안에서 즐기는 미디어 아트 전시 데이트. 포토존 앞에서 사진을 찍으며 도심 속 힐링을 즐기자!
📍 63빌딩 G층
📍 7월 1일 - 8월 31일 진행
📍 매일 19:00 - 21:00

함께 추억을 공유한 사람들
1.@ch.yoon_7 2.@j_sxxb_1993 3.@zzunbox 4.@imymemine_94 5,6,7.@hyemnyyy 8.@_2021.11.13_ 9.@delicieuxcel

#서울맛집추천 #여의도맛집 #63빌딩맛집 #63베이커리 #슈치쿠 #여의도데이트 #63빌딩 #한강 #한강공원 #63빌딩수족관 #먹거리투어 #데이트코스 #서울데이트"
4,8시간 전,,2022-07-20T23:00:36.000Z,"7월 21, 2022","🎇속보))3년만에 돌아온 밤도깨비야시장 일정 확정!!
한강에서 야경보면서 먹방 데이트라니..ㅜㅜ
빨리 약속 잡아@@

📍행사명 : 2022 한강달빛야시장
📍개장일 2022.08.12일 (금요일) ~
📍장소 : 반포한강공원 달빛광장

🔘서울 사람 팔로우👉 @seoultravel
🔘카페 총정리 👉 @cafezle
🔘핫한 여행지모음👉 @_tournote

#한강 #밤도깨비야시장 #서울축제 #서울페스티벌 #축제 #한강축제 #한강 #한강먹방 #서울밤도깨비야시장 #한강밤도깨비야시장 #야시장 #서울데이트 #서울야경 #야외데이트 #서울놀거리 #서울핫플 #반포한강공원"
5,1일 전,,2022-07-20T02:31:15.000Z,"7월 20, 2022","🚪""취향에 살다"" : 레이어드 일룸🚪

가구 브랜드, 일룸이 ‘취향’ 주제로 한 팝업스토어를 성수에 운영 중이야 〰

김태리, 10cm, 임수민의 개성이 담긴 공간 + 소품 구경하는 재미가 쏠쏠- 🛏

뿐만 아니라 레이어드 일룸 x 아티스트 의 한정판 굿즈까지 만나볼 수 있어🪴

원데이클래스, 레이어드 캔들 제작 등 다양한 이벤트도 준비되어 있으니 이번 주에 레이어드 일룸으로 가보자💨

💌SNS 팔로우, 인증샷 업로드 등의 미션을 수행하고 코인을 받으면 무료로 레이어드 캔들 만들기 가능-🕯
💌원데이클래스(유료) 사전 예약 필수🎟
*사이트 참고하기

📍성수동 성수이로 3길 18-1
📍07.08(금)-07.31(일)
📍매일 : 11:00~20:00"
6,2일 전,,2022-07-18T10:08:03.000Z,"7월 18, 2022",".
.
#덕수궁
#노을사진
#서울여행
#서울가볼만한곳
#서울데이트
#deoksugung
.
Location 🌍
Seoul, South Korea 🇰🇷
Deoksugung Palace 🌆
.
In some cases, you can see the complete opposite in the same place. It's a very special view that I can feel from each other's perspective.
.
저마다 각자의 관점 차이 👀
때에 따라선 같은 장소 에서도
전혀 상반된 느낌의 결과를 만날수 있다.
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 4~7시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크 를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
."
7,2일 전,,2022-07-19T02:29:27.000Z,"7월 19, 2022","시오타 치하루(Shiota Chiharu) 개인전 《In Memory》 🛳
⠀
베를린을 기반으로 활동하는 일본 출신 미술가,
시오타 치하루의 개인전이 가나아트센터에서 개최됩니다.
⠀
이번 전시는 2020년 《Between Us》 이후
가나아트에서 2년 만에 열리는 전시로
치하루를 대표하는 대형 설치 작품 1개를 포함한
조각 16점, 평면 38점 총 55점이 전시됩니다.
⠀
작가는 공간에 거미줄을 처럼 실을 쳐서 압도적인 장면을 연출하거나
개인적인 물건들을 실로 엮어 무의식의 세계 혹은
타자의 세계와 관계 맺는 자아의 표상을 그려냄으로써,
‘부재 속의 존재’라는 양가적 사유를 작품의 핵심적인 주제로 다루었습니다.
⠀
이번에 선보이는 대형 설치작 '인 메모리’는
삶과 죽음에 대해 이야기하는 한강 소설가의 '흰(White Book)'에서
영감을 받아 이전에 사용해오던 붉은 실 대신 흰색 실을 활용하였으며
전시장 중앙에 놓인 큰 흰색 배와 흰 옷은
기억의 바다에서 헤매이는 인간의 존재를 상징합니다.
⠀
삶과 죽음, 그리고 기억을 통한 존재를 실과 오브제로 풀어내는
작가의 작품 세계를 조망할 수 있는 기회로 8월 21일까지
가나아트센터에서 만나볼 수 있습니다.
⠀
⠀
📍 가나아트센터 @ganaart_seoul
✔️ 서울 종로구 평창30길 28
✔️ 2022.7.15 - 8.21
✔️ 10:00 - 19:00
✔️ 월요일 휴관
✔️ 예약 X, 유료관람
⠀"
8,7월 11,,2022-07-11T04:18:30.000Z,"7월 11, 2022","도곡동 숨은 기사님식당 소개드려요!!

뱅뱅사거리 주변 작은 골목에 위치한 기사님 식당으로 언제나 택시들이 가득 주차해 있는곳으로 대표 메뉴는 #코다리찜 이지만 대부분의 메뉴들이 인기가 좋은 #윤화돈까스 와 양대산맥을 이루는곳👍

🍇코다리찜 9천원
#역삼동북어집 에 비해서 덜 맵고 간도 적당하지만 계속 손이가는 메뉴로 코다리도 부드럽고 먹고 난뒤에도 속이 편해서 👍

🍇통오징어볶음
보들보들 쫄깃쫄깃 오징어 맛이 일품👍 역시 간이 과하거나 많이 맵지 않아요😋

🍇계란말이
기름짐이 살짝 느껴지는 촉촉하고 담백 고소한 순수한 맛!
역시 과한 소금간 없는 스타일

반찬과 밥은 편하게 리필가능한것도 이곳의 장점

하루종일 차안에 계시는 기사님들을 생객해서 인지 모든 메뉴들이 먹고 난 뒤에 속이 편한 느낌이 라 좋구요~ 그래서 그런지 전보다 가격이 올랐음에도 여전히 기사님들로 만석👏👏

📬 서울 강남구 도곡로8길 5

#강남역맛집
#뱅뱅사거리맛집
#양재역맛집
#앵재동점심
#강남역점심맛집
#도곡동맛집추천
#포도냐도곡동"
9,5분 전,,2022-07-21T07:34:48.000Z,"7월 21, 2022","푸릇하다
#여름이온다 #사진 #사진스타그램 #서울 #서울맛집 #서울카페 #혜화 #필름카메라 #필름 #필름사진 #데일리 #아이폰 #아이폰13미니 #아이폰13 #서울여행 #서울데이트 #사진가 #inseoul"
