,location_info,location_href,date_time,daste_title,main_text
0,Korea - 한국,https://www.instagram.com/explore/locations/211338592800115/korea-/,2022-08-06T03:58:46.000Z,"8월 6, 2022","[해피커 큐레이션] 처마 아래에서 더위사냥
서울과 근교 한옥 카페 9곳

피커즈 - 해피커 프렌즈들은 무더위가 기승을 부리기 시작할 때 떠나는 최고의 피서지는 어디인가요? 혹시 어린시절 여름방학이 시작되면 찾아갔던 외할머니의 시골집 처마 아래에서 시원하게 힐링했던 추억이 있나요? 오늘 해피커에서 준비한 큐레이션은 자연을 벗삼아 도심 속에서 고즈넉함의 여유와 처마 아래에서 힐링할 수 있는 한옥 카페를 준비했는데요. 머무는 순간 색다른 여름 풍경을 선사할 힐링 한옥 카페에서 일상의 행복이 커지는 순간을 누려보세요.

🧐 이럴 때 이 곳에 가면, 해피커
👉🏻서울과 근교에서 한옥 카페를 찾고 있을 때
👉🏻한옥의 고즈넉한 멋을 느끼고 싶을 때
👉🏻색다른 여름 풍경을 선사할 공간을 찾고 있을 때

🏷 새소리물소리 @saesoli_mulsoli
📍 경기 성남시 수정구 오야남로38번길 10
📍 매일 11:00 ~ 22:00

🏷 차마시는뜰 @cha.teul
📍 서울 종로구 북촌로11나길 26
📍 화-금 12:00 ~ 21:00
토-일 11:00 ~ 21:00
매주 월요일 정기휴무

🏷 사리당 @saridang.c
📍 경기 평택시 서탄면 사리안길 38 781번지
📍 화-일 12:00 ~ 20:00
매주 월요일 정기휴무

🏷 부용원 @buyongwon
📍 경기 포천시 소흘읍 죽엽산로 452
📍 화-일 10:00 ~ 20:00
매주 월요일 정기휴무

🏷 수연산방
📍 서울 성북구 성북로26길 8
📍 수-금 11:30 ~ 18:00
토-일 11:30 ~ 22:00
매주 월, 화 정기휴무

🏷 사송 @sasong.coffee
📍 경기 성남시 수정구 사송로77번길 55
📍 월-금 10:00 ~ 22:00
매주 토, 일 정기휴무

🏷 카페사사 @sasa_seoul
📍 서울 종로구 서순라길 147 1-2층
📍 월-금 12:00 ~ 21:00
토-일 12:30 ~ 21:00

🏷 아틀리에하모니 @atelier_harmony_official
📍 서울 성북구 보문로 77-1
📍 화-금 11:00 ~ 19:00
토-일 11:00 ~ 21:00
매주 월요일 정기휴무

🏷 솔방울베이커리 @solbangul_bakery
📍 서울 종로구 서순라길 89-15 1-2층
📍 화-일 11:00 ~ 21:00
매주 월요일 정기휴무

📸 @_yh.yhh"
1,은평한옥마을,https://www.instagram.com/explore/locations/653640513/,2022-08-15T09:55:05.000Z,"8월 15, 2022",".
.
#은평한옥마을
#대한민국구석구석
#서울여행
#서울데이트
#서울가볼만한곳
#힙지로
#hanokvillage
.
Location 🌍
Seoul, South Korea 🇰🇷
Eunpyeong Hanok Village 🏘
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 5~8시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
."
2,인터랙트,https://www.instagram.com/explore/locations/101328491546993/,2022-08-16T12:08:41.000Z,"8월 16, 2022","“건강한 디저트에 대한 편견은 버려”
.
.
전지적차니시점
차니포토입니다

저는 여태까지 디저트는 무조건 달아야해
무조건 칼로리가 높아야 맛있어
이런 생각을 가지고 있던 사람이었는데
비건 디저트가 이렇게 맛있을줄 누가 알았겠어요..
오늘부로 편견이 바사삭 깨져버렸습니다🫢

카페 사장님이 과거에 건강이 안좋아지셔서
본인이 먹지 못하는 음식을 손님들한테
판매한다는것이 진정성에 어긋난다 생각해서
당 함류가 높은 디저트 섭취가 부담스러운
분들을 위해 저당, 저탄수화물 디저트를 개발해서
이번에 다시 오픈하셨다고 하더라구요
그 진심이 디저트에 담기니까
디저트가 맛이 없을수가 없더라구요

다들 이제 살찔 걱정없이 건강 나빠질 걱정없이
조금이나마 편안한 마음으로
여기서 디저트와 커피한잔 어떠신가요?

———————————————
🍰 카페 인터렉트
📌 서울 강남구 강남대로118길 16
⏰ 11:00 ~ 21:00 (매주 일요일 휴무)
———————————————
.
.
-_-_-_-_-_-_-_-_-_-_-_-_-_-_-
𝕄𝕖𝕞𝕠𝕣𝕚𝕖𝕤 𝕆𝕗 𝕋𝕙𝕖 𝔻𝕒𝕪"
3,대한불교 총본산 조계사 - 大韓佛敎 總本山 曹溪寺,https://www.instagram.com/explore/locations/100559972412402/-/,2022-08-09T09:55:06.000Z,"8월 9, 2022",".
.
#조계사
#연꽃
#한국여행
#서울데이트
#서울가볼만한곳
#jogyesa
.
Location 🌍
Seoul, South Korea 🇰🇷
Jogyesa Temple 🛕
.
Come into bloom 💗
피어 나다 💮
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 4~7시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크 를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
."
4,북촌 계동길,https://www.instagram.com/explore/locations/776418498/,2022-08-15T10:59:42.000Z,"8월 15, 2022","서울 북촌에 새로 오픈한 힙하고 트렌디함이 매력적인 카페 @coldywood_coffee

차가움 속 온기가 존재하는 곳
'콜디우드 : Coldywood'

지하 2층이라고는 믿기 어려운
60평 규모의 넓직한 내부 공간이
감탄을 불러일으킵니다.

차갑고 날카로운 스테인리스가 자아내는
현대적인 감각과 현실, 더불어 그 안에 스미는
사람들의 일상 속 생명력을 이끼로 나타내어
인간과 사회의 공존을 표현하였습니다.

또한 깔끔하고 시원시원한 인테리어와
대형 전신거울을 설치해
방문하면 필수로 찍을 수 밖에 없는
포토존을 갖췄습니다.

지하인데도 답답함이 느껴지지 않았고
담소 나누기에도 편안한 환경이었습니다.

메뉴는 고소한 아몬드 베이스에 달달한 헤이즐넛과 블랙카카오 에스프레소가 적절히 들어가 고소하면서도 달콤함을 동시에 느낄 수 있는 시그니처 '블랙카카오'와 6종의 '스콘'을 비롯해 청량감을 극대화 시켜주며 새콤달콤을 가득 느낄 수 있는 '블루레몬에이드' 외 5종 에이드 등 다양한 베이커리와 음료를 맛볼 수 있습니다.

✔️콜디우드
서울 종로구 북촌로5길 43 지하 2층
월요일 ~ 목요일 11:00 - 21:00
금요일 ~ 일요일 11:00 - 23:00
(화요일 휴무)
반려견 동반 가능 (리드줄 의무 착용)
주차 가능 (정독도서관 주차장 이용)

#콜디우드 #coldywood"
5,서울 - Seoul,https://www.instagram.com/explore/locations/626328896/-seoul/,2022-08-12T12:33:51.000Z,"8월 12, 2022","오늘도 야근~💣
내일도 출근~☻️
.

.
#서울풍경#서울가볼만한곳#서울데이트#한강데이트#노들섬#seoultrip#seoulkorea#seoulcity"
6,서울,https://www.instagram.com/explore/locations/213094191/,2022-08-03T12:01:08.000Z,"8월 3, 2022","걷기를 좋아해서 끝없이 계속 걸었습니다. 낯선 곳에서 펼쳐지는 새로운 풍경들은 흥미롭고 신선하더군요. 이런 맛에 오늘도 걸었고 내일도 걸을 예정입니다.

#gnorecord#gnorfilm

#대한민국구석구석#여행지추천
#양화한강공원#서울데이트#서울가볼만한곳
#색감보정법#사진맛집#사진작가
#사진계정#필름감성#감성사진#산책
#필름느낌#필름사진#취미사진#글귀
#사진글귀#서울여행#풍경사진
#mundusmag#insomniamag
#photooftheday#dailyphoto
#filmphotography#magazine
#cinematic#streetphotography
#travelkorea"
7,경복궁 - 景福宮 Gyeongbokgung Palace,https://www.instagram.com/explore/locations/103452762244253/-gyeongbokgung-palace/,2022-08-12T11:45:36.000Z,"8월 12, 2022",".
.
#반영사진
#경복궁
#서울여행
#서울데이트
#gyeongbokgung
#gyeongbokgungpalace
.
Location 🌍
Seoul, South Korea 🇰🇷
Gyeongbokgung Palace 🌥
.
☁️🌥⛅️🌤🌞
I sometimes take vertical pictures ☺️
가끔은 세로 사진도 찍어요 😅
.
한옥과 전통문화 관련하여 본 계정에
소개가 필요 하시면 DM 주세요 📧
(공익적인 의미가 있다고 생각되면
비용없이 진행 됩니다)
.
안녕하세요. 핸드폰 사진 강좌를 진행하는
사진가 빈우입니다. 강좌는 요일에 상관
없이 원하시는 날자에 있는 강좌 스케줄에
맞춰 진행을 합니다. 먼저 신청한 분이
계시면 해당 신청자가 결정한 장소에서
진행이 됩니다. 그리고 자유 강좌여서 원하는
일자와 시간대(오전,오후)를 말씀해주시면
참여일의 강좌 정보를 피드백 드리고 조율
합니다. 하절기 평일과 주말 동일 오전
9~12시,오후 5~8시 두차례 진행을 하고
있습니다. 최근 신청자 분들중 가장 많이
선호하는 장소는 고궁이며 만족도가
높습니다. (고궁의 경우 다양한 문화재와
구조로 사진 구도를 배우는데 최적의
공간 입니다.) 경복궁은 화요일 휴무,
창덕궁과 창경궁 그리고 덕수궁은 월요일
휴무이니 참고 바래요.(고궁 오후 강좌는
야간 관람이 가능한 덕수궁 창경궁
남산골한옥마을에 한해 진행을 하고 있으니
강좌 신청에 참고 하시기 바래요) 수강하시는
분께서서 강의를 원하는 날자와 오전 오후
타임을 톡으로 알려 주시면 기존에 예약된
장소와 시간 정보를 드립니다(만약 해당일에
진행되는 강좌가 없으면 상황에 따라 1:1
강좌로 진행 될수도 있습니다. 그리고 전날
예보상 우천(강수량 70%이상) 시에는
일정이 연기될수도 있으니 참고 바랍니다.
강좌 신청은 프로필 하단의 링크를(프립)
참고 하시기 바랍니다.
.
일부 사진에 보정 효과가 들어가 있습니다 🎨
공익적인 용도의 사진 사용은
누구나 자유롭게 사용 가능 합니다
단, 사전 허락을 구하고
저작자를 밝히셔야 합니다 ☝️
.
You are free to use photos for the public good.
However, prior authorization must be obtained
and the source of the original photographer
must be indicated.🔥
.
허가 없이 상업적인 사용을 할 수 없습니다
No commercial use without permission 🚫
.
."
8,,,2022-08-11T08:00:13.000Z,"8월 11, 2022","예술, 그리고 영감.

우리는 때때로 영감을 얻고자 전시를 관람합니다. 영감은 어떻게 해서 얻어지는 걸까요? 영감이 되어줄 사물과 사건들은 우리 주변에도 충분히 많지만, 명확하게 우리에게는 와닿지 않습니다.

가장 쉽다고도 할 수 있는 방법은 ‘낯섬’입니다. 일상에서 겪기 힘든, 보기 힘든, 생각해 보지 않은. 낯선 환경 또는 사물이 우리로 하여금 새로운 창작을 할 수 있도록 두드려 줍니다.

이번 주의 전시, 그리고 브랜드에서 오픈한 팝업들은 우리에게 그런 ‘낯섬’을 제공합니다. 우리에겐 새로운 경험을 할 수 있는 재미있는 공간들, 꼭 가보시길 바래요.

#서울가볼만한곳 #서울핫플 #샤넬 #드샤넬가든 #오우드 #비비안마이어 #그라운드시소 #그라운드시소성수 #캐스퍼 #카시나 #티보에렘 #알부스갤러리 #꿈의화원 #가나아트 #가나아트나인원 #김선우 #유지영 #리움미술관 #임준영 #한성필 #금호미술관 #사진전 #갤러리현대 #김아영 #전시 #전시회 #팝업 #팝업스토어 #ODD33 #오드삼삼"
9,,,2022-08-16T14:14:51.000Z,"8월 16, 2022","@seoulstay_official #서울 #서울여행 #서울가볼만한곳 #서울숙소 #서울게스트하우스 #서울호텔 #감성숙소 #한옥 #한옥집 #한옥스테이 #한옥숙소 #한옥게스트하우스 #한옥촬영 #한옥숙박 #한옥독채 #게스트하우스 #서울게스트하우스 #게하 #댓글이벤트 #경품이벤트 #여름휴가 #여름휴가지 #여름휴가추천 #여름휴가지추천 [EVENT] 2022 여름 맞이 서울스테이
인스타그램 팔로우 이벤트🌊
⠀
본격적인 여름 휴가 시즌!
달콤~한 휴가를 즐기러 서울스테이에 도착한 당신이
숙소에서 시간을 보내는 스타일은?!!👀
⠀
<보기> 중 본인의 숙박 스타일을 골라 댓글에 작성하고
든든한 외식 상품권과 아이스크림 받아가세요! 🍝🍦
⠀
🔎 서울스테이란?
서울시 소재 대체숙박업 브랜드로, 합법적으로 등록된
외국인관광도시민박업과 한옥체험업 숙소를 지원하는 사업입니다.
⠀
———————————————————————
⠀
✅ 참여 방법
1. 서울스테이 인스타그램(@seoulstay_official) 팔로우,
이벤트 게시글 좋아요
2. 이벤트 게시글 댓글에 본인의 숙박 스타일 작성하면 끝!
<보기> 중 내 타입이 없다면 자유롭게 작성해주셔도 좋아요😎
⠀
🙋‍♀️ 함께 가고 싶은 친구 태그 및 스토리 통해
본 이벤트 게시글 공유 시 당첨 확률 UP!
⠀
🎁 이벤트 경품
- 아웃백 디지털 상품권 5만원권(1명)
- 배스킨라빈스 파인트 아이스크림 기프티콘(15명)
⠀
✅ 이벤트 기간 : 2022. 8. 1(월)~8. 16(화)
⠀
✅ 당첨자 발표 : 2022. 8. 23(화)
*서울스테이 인스타그램 스토리 게시글 통해 발표
⠀
———————————————————————
⠀
여러분들의 많은 참여 부탁드립니다❣
⠀
※ 외국인관광도시민박업 이용 안내
외국인관광도시민박업 숙소는 기본적으로 외국인을 대상으로 합니다.
내국인이 이용하고자 하는 경우, 내국인 공유 숙박 합법 플랫폼인
'위홈'을 통한 예약이 필요하오니 참고 부탁드립니다.
⠀
※ 이벤트에 참여하신 모든 분을 대상으로 당첨자를 무작위 추첨 합니다.
※ 공개 계정만 이벤트 참여가 가능합니다. 중복/부정 당첨자/계정 ID 변경자 등은 당첨자 선정에서 제외되거나 당첨이 취소될 수 있습니다.
※ 당첨자분들은 추후 이벤트 경품 발송을 위해 성함,연락처 등 개인정보를 기입해 주셔야 합니다.
※ 기프티콘을 수신 가능한 번호에서만 수령이 가능하며, 제출한 개인정보의 오류로 인해 경품을 수령하지 못한 경우, 경품 재발송이 어려우니 정확히 기입 부탁드립니다.
※ 당첨자 발표 후 1주 이내 개인정보를 기입하지 않으실 경우, 당첨이 취소될 수 있습니다.
※ 당사 사정에 따라 이벤트 내용, 진행 일정 및 경품이 별도의 안내 없이 변경될 수 있습니다.

#서울스테이 #한옥체험업 #도시민박업 #서울스테이_8월"
